Subscribers, Delay (ms)
6 Subscribers,90.70
6 Subscribers,107.62
6 Subscribers,107.95
6 Subscribers,80.71
6 Subscribers,83.40
6 Subscribers,97.13
6 Subscribers,99.85
6 Subscribers,103.09
6 Subscribers,110.16
6 Subscribers,103.42
6 Subscribers,103.59
6 Subscribers,105.08
6 Subscribers,105.20
6 Subscribers,106.42
6 Subscribers,109.61
6 Subscribers,90.32
6 Subscribers,93.78
6 Subscribers,98.50
6 Subscribers,98.81
6 Subscribers,99.59
6 Subscribers,106.88
6 Subscribers,75.73
6 Subscribers,76.93
6 Subscribers,88.16
6 Subscribers,89.19
6 Subscribers,103.40
6 Subscribers,104.23
6 Subscribers,79.68
6 Subscribers,83.39
6 Subscribers,92.45
6 Subscribers,95.23
6 Subscribers,95.26
6 Subscribers,101.29
6 Subscribers,82.32
6 Subscribers,88.17
6 Subscribers,95.38
6 Subscribers,97.15
6 Subscribers,107.72
6 Subscribers,108.78
6 Subscribers,78.17
6 Subscribers,80.48
6 Subscribers,81.39
6 Subscribers,83.45
6 Subscribers,87.65
6 Subscribers,87.75
8 Subscribers,67.13
8 Subscribers,67.34
8 Subscribers,76.90
8 Subscribers,102.03
8 Subscribers,107.80
8 Subscribers,113.44
8 Subscribers,113.46
8 Subscribers,115.91
8 Subscribers,87.11
8 Subscribers,113.73
8 Subscribers,114.84
8 Subscribers,118.24
8 Subscribers,123.30
8 Subscribers,126.25
8 Subscribers,138.28
8 Subscribers,143.08
8 Subscribers,87.11
8 Subscribers,93.68
8 Subscribers,96.62
8 Subscribers,109.32
8 Subscribers,113.69
8 Subscribers,117.51
8 Subscribers,117.79
8 Subscribers,118.43
8 Subscribers,90.25
8 Subscribers,110.15
8 Subscribers,110.66
8 Subscribers,111.53
8 Subscribers,114.12
8 Subscribers,114.11
8 Subscribers,114.82
8 Subscribers,118.10
8 Subscribers,91.69
8 Subscribers,102.58
8 Subscribers,107.23
8 Subscribers,108.32
8 Subscribers,112.58
8 Subscribers,114.25
8 Subscribers,116.07
8 Subscribers,118.60
8 Subscribers,87.42
8 Subscribers,92.34
8 Subscribers,111.21
8 Subscribers,111.43
8 Subscribers,115.58
8 Subscribers,115.68
8 Subscribers,118.48
8 Subscribers,119.09
8 Subscribers,98.09
8 Subscribers,105.28
8 Subscribers,106.51
8 Subscribers,113.57
8 Subscribers,114.86
8 Subscribers,115.03
8 Subscribers,115.31
8 Subscribers,117.98
8 Subscribers,90.18
8 Subscribers,92.02
8 Subscribers,111.91
8 Subscribers,114.57
8 Subscribers,114.61
8 Subscribers,116.19
8 Subscribers,118.57
8 Subscribers,118.90
8 Subscribers,99.62
8 Subscribers,103.26
8 Subscribers,104.44
8 Subscribers,106.54
8 Subscribers,111.81
8 Subscribers,112.23
8 Subscribers,121.49
8 Subscribers,123.10
8 Subscribers,91.70
8 Subscribers,92.93
8 Subscribers,106.40
8 Subscribers,111.48
8 Subscribers,112.23
8 Subscribers,122.57
8 Subscribers,127.34
8 Subscribers,129.24
8 Subscribers,90.99
8 Subscribers,126.46
8 Subscribers,130.88
8 Subscribers,146.22
8 Subscribers,146.97
8 Subscribers,150.54
8 Subscribers,150.88
8 Subscribers,151.30
8 Subscribers,84.05
8 Subscribers,98.71
8 Subscribers,99.13
8 Subscribers,106.51
8 Subscribers,117.47
8 Subscribers,118.05
8 Subscribers,122.34
8 Subscribers,124.52
8 Subscribers,89.02
8 Subscribers,103.07
8 Subscribers,114.05
8 Subscribers,114.25
8 Subscribers,118.10
8 Subscribers,118.48
8 Subscribers,120.66
8 Subscribers,121.26
8 Subscribers,75.82
8 Subscribers,88.76
8 Subscribers,108.20
8 Subscribers,108.36
8 Subscribers,118.74
8 Subscribers,122.60
8 Subscribers,126.81
8 Subscribers,127.92
8 Subscribers,94.14
8 Subscribers,101.16
8 Subscribers,109.55
8 Subscribers,112.87
8 Subscribers,113.08
8 Subscribers,116.01
8 Subscribers,116.01
8 Subscribers,116.75
8 Subscribers,100.01
8 Subscribers,104.36
8 Subscribers,107.15
8 Subscribers,110.32
8 Subscribers,124.13
8 Subscribers,125.46
8 Subscribers,126.37
8 Subscribers,131.48
8 Subscribers,95.73
8 Subscribers,99.60
8 Subscribers,105.58
8 Subscribers,109.73
8 Subscribers,112.61
8 Subscribers,113.37
8 Subscribers,116.65
8 Subscribers,117.23
8 Subscribers,72.65
8 Subscribers,101.75
8 Subscribers,110.19
8 Subscribers,110.53
8 Subscribers,111.91
8 Subscribers,117.14
8 Subscribers,118.59
8 Subscribers,124.37
8 Subscribers,72.31
8 Subscribers,97.38
8 Subscribers,106.58
8 Subscribers,109.18
8 Subscribers,109.55
8 Subscribers,114.09
8 Subscribers,120.02
8 Subscribers,126.84
8 Subscribers,94.36
8 Subscribers,97.68
8 Subscribers,100.88
8 Subscribers,104.21
8 Subscribers,113.90
8 Subscribers,114.21
8 Subscribers,122.68
8 Subscribers,124.60
8 Subscribers,99.86
8 Subscribers,101.86
8 Subscribers,109.28
8 Subscribers,113.22
8 Subscribers,121.16
8 Subscribers,122.08
8 Subscribers,122.97
8 Subscribers,124.51
8 Subscribers,73.43
8 Subscribers,73.48
8 Subscribers,96.91
8 Subscribers,99.81
8 Subscribers,120.34
8 Subscribers,92.52
8 Subscribers,171.69
8 Subscribers,182.24
8 Subscribers,100.18
8 Subscribers,106.09
8 Subscribers,110.77
8 Subscribers,113.12
8 Subscribers,113.98
8 Subscribers,119.72
8 Subscribers,120.49
8 Subscribers,122.29
8 Subscribers,99.75
8 Subscribers,113.36
8 Subscribers,121.00
8 Subscribers,128.43
8 Subscribers,131.55
8 Subscribers,132.24
8 Subscribers,134.60
8 Subscribers,143.87
8 Subscribers,71.98
8 Subscribers,72.94
8 Subscribers,106.52
8 Subscribers,107.72
8 Subscribers,115.52
8 Subscribers,115.75
8 Subscribers,120.92
8 Subscribers,124.63
8 Subscribers,84.95
8 Subscribers,114.58
8 Subscribers,116.02
8 Subscribers,118.97
8 Subscribers,125.19
8 Subscribers,127.39
8 Subscribers,129.27
8 Subscribers,129.33
8 Subscribers,87.02
8 Subscribers,108.97
8 Subscribers,109.07
8 Subscribers,110.64
8 Subscribers,116.69
8 Subscribers,125.70
8 Subscribers,126.49
8 Subscribers,126.96
8 Subscribers,72.25
8 Subscribers,73.84
8 Subscribers,74.76
8 Subscribers,97.04
8 Subscribers,109.69
8 Subscribers,110.21
8 Subscribers,115.71
8 Subscribers,123.45
8 Subscribers,96.40
8 Subscribers,102.98
8 Subscribers,103.11
8 Subscribers,111.30
8 Subscribers,114.43
8 Subscribers,115.76
8 Subscribers,121.96
8 Subscribers,123.46
8 Subscribers,107.24
8 Subscribers,107.95
8 Subscribers,108.52
8 Subscribers,113.44
8 Subscribers,116.00
8 Subscribers,118.57
8 Subscribers,120.21
8 Subscribers,121.49
8 Subscribers,95.26
8 Subscribers,98.01
8 Subscribers,100.24
8 Subscribers,111.02
8 Subscribers,116.45
8 Subscribers,121.12
8 Subscribers,123.27
8 Subscribers,125.04
8 Subscribers,98.18
8 Subscribers,105.60
8 Subscribers,108.94
8 Subscribers,111.54
8 Subscribers,113.28
8 Subscribers,114.73
8 Subscribers,118.67
8 Subscribers,119.62
8 Subscribers,79.89
8 Subscribers,103.69
8 Subscribers,106.44
8 Subscribers,117.99
8 Subscribers,119.53
8 Subscribers,120.14
8 Subscribers,124.02
8 Subscribers,129.98
8 Subscribers,105.65
8 Subscribers,107.09
8 Subscribers,108.65
8 Subscribers,124.53
8 Subscribers,126.16
8 Subscribers,143.94
8 Subscribers,146.34
8 Subscribers,146.91
8 Subscribers,95.64
8 Subscribers,107.57
8 Subscribers,109.68
8 Subscribers,111.52
8 Subscribers,111.61
8 Subscribers,114.63
8 Subscribers,115.20
8 Subscribers,115.53
8 Subscribers,76.98
8 Subscribers,101.42
8 Subscribers,101.90
8 Subscribers,113.69
8 Subscribers,117.84
8 Subscribers,117.89
8 Subscribers,128.58
8 Subscribers,130.49
8 Subscribers,72.18
8 Subscribers,75.98
8 Subscribers,75.98
8 Subscribers,103.56
8 Subscribers,104.17
8 Subscribers,114.08
8 Subscribers,114.49
8 Subscribers,127.29
8 Subscribers,107.66
8 Subscribers,111.44
8 Subscribers,112.22
8 Subscribers,112.60
8 Subscribers,113.16
8 Subscribers,114.75
8 Subscribers,116.89
8 Subscribers,120.42
8 Subscribers,93.47
8 Subscribers,96.48
8 Subscribers,114.88
8 Subscribers,116.91
8 Subscribers,119.32
8 Subscribers,119.71
8 Subscribers,122.16
8 Subscribers,123.92
8 Subscribers,87.10
8 Subscribers,91.65
8 Subscribers,97.18
8 Subscribers,110.99
8 Subscribers,113.82
8 Subscribers,115.70
8 Subscribers,117.73
8 Subscribers,118.99
8 Subscribers,101.71
8 Subscribers,104.38
8 Subscribers,115.95
8 Subscribers,126.12
8 Subscribers,130.44
8 Subscribers,136.92
8 Subscribers,139.06
8 Subscribers,140.92
8 Subscribers,82.50
8 Subscribers,99.83
8 Subscribers,104.67
8 Subscribers,108.93
8 Subscribers,118.95
8 Subscribers,121.23
8 Subscribers,125.89
8 Subscribers,129.58
8 Subscribers,97.23
8 Subscribers,102.21
8 Subscribers,110.42
8 Subscribers,110.48
8 Subscribers,111.47
8 Subscribers,116.60
8 Subscribers,117.70
8 Subscribers,120.44
8 Subscribers,99.51
8 Subscribers,101.36
8 Subscribers,111.74
8 Subscribers,120.56
8 Subscribers,123.54
8 Subscribers,127.21
8 Subscribers,133.64
8 Subscribers,135.33
8 Subscribers,73.77
8 Subscribers,99.45
8 Subscribers,104.95
8 Subscribers,110.04
8 Subscribers,115.33
8 Subscribers,117.04
8 Subscribers,117.96
8 Subscribers,126.62
8 Subscribers,80.28
8 Subscribers,96.29
8 Subscribers,107.99
8 Subscribers,116.05
8 Subscribers,118.15
8 Subscribers,120.80
8 Subscribers,127.86
8 Subscribers,136.34
8 Subscribers,87.07
8 Subscribers,93.18
8 Subscribers,110.60
8 Subscribers,111.31
8 Subscribers,112.05
8 Subscribers,118.35
8 Subscribers,119.57
8 Subscribers,123.81
8 Subscribers,88.47
8 Subscribers,103.85
8 Subscribers,109.59
8 Subscribers,112.84
8 Subscribers,113.19
8 Subscribers,117.66
8 Subscribers,118.12
8 Subscribers,118.72
8 Subscribers,81.67
8 Subscribers,99.35
8 Subscribers,102.83
8 Subscribers,116.12
8 Subscribers,116.53
8 Subscribers,120.28
8 Subscribers,125.43
8 Subscribers,130.29
8 Subscribers,93.11
8 Subscribers,100.25
8 Subscribers,105.82
8 Subscribers,109.25
8 Subscribers,109.89
8 Subscribers,112.56
8 Subscribers,114.82
8 Subscribers,120.16
8 Subscribers,73.18
8 Subscribers,90.83
8 Subscribers,101.99
8 Subscribers,102.12
8 Subscribers,106.49
8 Subscribers,116.23
8 Subscribers,122.69
8 Subscribers,126.89
8 Subscribers,104.70
8 Subscribers,109.84
8 Subscribers,110.16
8 Subscribers,111.47
8 Subscribers,114.05
8 Subscribers,116.61
8 Subscribers,116.92
8 Subscribers,122.78
8 Subscribers,83.93
8 Subscribers,94.18
8 Subscribers,100.82
8 Subscribers,103.75
8 Subscribers,121.29
8 Subscribers,122.74
8 Subscribers,124.02
8 Subscribers,125.81
8 Subscribers,98.40
8 Subscribers,111.77
8 Subscribers,115.55
8 Subscribers,116.61
8 Subscribers,123.16
8 Subscribers,124.55
8 Subscribers,124.71
8 Subscribers,127.70
8 Subscribers,111.19
8 Subscribers,121.13
8 Subscribers,122.55
8 Subscribers,125.02
8 Subscribers,126.19
8 Subscribers,126.70
8 Subscribers,127.07
8 Subscribers,127.54
8 Subscribers,117.28
8 Subscribers,117.42
8 Subscribers,117.96
8 Subscribers,120.83
8 Subscribers,123.91
8 Subscribers,127.74
8 Subscribers,128.38
8 Subscribers,128.64
8 Subscribers,89.82
8 Subscribers,91.71
8 Subscribers,94.09
8 Subscribers,111.89
8 Subscribers,113.22
8 Subscribers,113.99
8 Subscribers,121.68
8 Subscribers,126.31
8 Subscribers,70.30
8 Subscribers,72.30
8 Subscribers,73.14
8 Subscribers,73.94
8 Subscribers,114.65
8 Subscribers,118.34
8 Subscribers,121.02
8 Subscribers,126.34
8 Subscribers,92.98
8 Subscribers,103.46
8 Subscribers,105.44
8 Subscribers,111.14
8 Subscribers,111.88
8 Subscribers,114.96
8 Subscribers,117.04
8 Subscribers,117.93
8 Subscribers,109.66
8 Subscribers,122.66
8 Subscribers,122.98
8 Subscribers,130.01
8 Subscribers,132.96
8 Subscribers,136.84
8 Subscribers,139.17
8 Subscribers,140.73
8 Subscribers,87.75
8 Subscribers,105.55
8 Subscribers,112.22
8 Subscribers,112.29
8 Subscribers,113.88
8 Subscribers,115.70
8 Subscribers,118.27
8 Subscribers,124.54
8 Subscribers,104.54
8 Subscribers,105.33
8 Subscribers,110.03
8 Subscribers,110.09
8 Subscribers,114.44
8 Subscribers,118.24
8 Subscribers,121.36
8 Subscribers,122.95
8 Subscribers,92.95
8 Subscribers,95.07
8 Subscribers,104.17
8 Subscribers,108.49
8 Subscribers,114.97
8 Subscribers,117.65
8 Subscribers,120.27
8 Subscribers,123.11
8 Subscribers,80.81
8 Subscribers,84.92
8 Subscribers,93.98
8 Subscribers,109.61
8 Subscribers,113.24
8 Subscribers,114.31
8 Subscribers,115.26
8 Subscribers,119.77
8 Subscribers,90.00
8 Subscribers,92.29
8 Subscribers,103.06
8 Subscribers,106.88
8 Subscribers,111.20
8 Subscribers,118.47
8 Subscribers,124.11
8 Subscribers,124.87
8 Subscribers,71.24
8 Subscribers,71.51
8 Subscribers,79.73
8 Subscribers,113.67
8 Subscribers,116.63
8 Subscribers,118.10
8 Subscribers,119.56
8 Subscribers,133.25
8 Subscribers,91.76
8 Subscribers,92.37
8 Subscribers,109.55
8 Subscribers,111.20
8 Subscribers,111.77
8 Subscribers,112.96
8 Subscribers,117.84
8 Subscribers,119.83
8 Subscribers,94.30
8 Subscribers,100.54
8 Subscribers,110.98
8 Subscribers,111.59
8 Subscribers,116.94
8 Subscribers,120.56
8 Subscribers,121.25
8 Subscribers,122.17
8 Subscribers,89.30
8 Subscribers,90.01
8 Subscribers,91.30
8 Subscribers,103.35
8 Subscribers,109.02
8 Subscribers,112.19
8 Subscribers,125.24
8 Subscribers,127.14
8 Subscribers,93.60
8 Subscribers,95.46
8 Subscribers,109.54
8 Subscribers,110.19
8 Subscribers,112.12
8 Subscribers,112.73
8 Subscribers,115.05
8 Subscribers,117.34
8 Subscribers,72.92
8 Subscribers,73.21
8 Subscribers,109.18
8 Subscribers,109.45
8 Subscribers,111.50
8 Subscribers,118.27
8 Subscribers,120.07
8 Subscribers,120.34
8 Subscribers,95.96
8 Subscribers,99.67
8 Subscribers,107.16
8 Subscribers,112.15
8 Subscribers,115.21
8 Subscribers,117.83
8 Subscribers,117.89
8 Subscribers,126.28
8 Subscribers,86.58
8 Subscribers,87.13
8 Subscribers,104.28
8 Subscribers,110.73
8 Subscribers,112.39
8 Subscribers,117.47
8 Subscribers,119.37
8 Subscribers,121.52
8 Subscribers,102.51
8 Subscribers,105.86
8 Subscribers,106.53
8 Subscribers,107.34
8 Subscribers,111.29
8 Subscribers,112.16
8 Subscribers,114.21
8 Subscribers,117.18
8 Subscribers,91.87
8 Subscribers,97.17
8 Subscribers,109.13
8 Subscribers,111.90
8 Subscribers,113.66
8 Subscribers,113.67
8 Subscribers,121.44
8 Subscribers,122.49
8 Subscribers,91.39
8 Subscribers,91.55
8 Subscribers,110.84
8 Subscribers,111.94
8 Subscribers,113.93
8 Subscribers,114.93
8 Subscribers,115.32
8 Subscribers,117.52
8 Subscribers,89.61
8 Subscribers,90.07
8 Subscribers,105.20
8 Subscribers,113.31
8 Subscribers,113.35
8 Subscribers,114.27
8 Subscribers,116.51
8 Subscribers,117.38
8 Subscribers,90.44
8 Subscribers,90.63
8 Subscribers,101.14
8 Subscribers,111.71
8 Subscribers,112.51
8 Subscribers,114.59
8 Subscribers,118.73
8 Subscribers,118.90
8 Subscribers,88.46
8 Subscribers,92.98
8 Subscribers,93.41
8 Subscribers,94.61
8 Subscribers,110.19
8 Subscribers,112.91
8 Subscribers,120.96
8 Subscribers,124.95
8 Subscribers,100.03
8 Subscribers,101.72
8 Subscribers,112.50
8 Subscribers,112.91
8 Subscribers,115.56
8 Subscribers,121.10
8 Subscribers,123.65
8 Subscribers,124.58
8 Subscribers,85.23
8 Subscribers,103.47
8 Subscribers,107.55
8 Subscribers,107.98
8 Subscribers,111.86
8 Subscribers,115.84
8 Subscribers,117.13
8 Subscribers,121.16
8 Subscribers,89.35
8 Subscribers,105.44
8 Subscribers,109.15
8 Subscribers,109.99
8 Subscribers,111.60
8 Subscribers,116.60
8 Subscribers,125.39
8 Subscribers,126.25
8 Subscribers,71.88
8 Subscribers,73.39
8 Subscribers,76.74
8 Subscribers,80.86
8 Subscribers,89.46
8 Subscribers,108.98
8 Subscribers,121.61
8 Subscribers,131.27
8 Subscribers,95.38
8 Subscribers,107.27
8 Subscribers,107.33
8 Subscribers,107.74
8 Subscribers,113.72
8 Subscribers,114.37
8 Subscribers,117.03
8 Subscribers,120.69
8 Subscribers,85.44
8 Subscribers,116.23
8 Subscribers,122.41
8 Subscribers,124.28
8 Subscribers,125.45
8 Subscribers,128.64
8 Subscribers,133.68
8 Subscribers,137.03
8 Subscribers,89.69
8 Subscribers,94.96
8 Subscribers,96.41
8 Subscribers,103.50
8 Subscribers,116.25
8 Subscribers,123.90
8 Subscribers,130.74
8 Subscribers,143.90
8 Subscribers,90.27
8 Subscribers,110.20
8 Subscribers,115.95
8 Subscribers,120.68
8 Subscribers,124.68
8 Subscribers,126.92
8 Subscribers,131.73
8 Subscribers,132.10
8 Subscribers,101.86
8 Subscribers,103.81
8 Subscribers,106.17
8 Subscribers,109.64
8 Subscribers,114.25
8 Subscribers,121.62
8 Subscribers,125.00
8 Subscribers,130.46
8 Subscribers,93.89
8 Subscribers,94.41
8 Subscribers,99.62
8 Subscribers,110.69
8 Subscribers,112.71
8 Subscribers,117.14
8 Subscribers,118.15
8 Subscribers,123.85
8 Subscribers,104.74
8 Subscribers,112.46
8 Subscribers,113.14
8 Subscribers,113.26
8 Subscribers,114.72
8 Subscribers,117.40
8 Subscribers,119.22
8 Subscribers,126.69
8 Subscribers,93.19
8 Subscribers,99.64
8 Subscribers,104.51
8 Subscribers,112.06
8 Subscribers,114.12
8 Subscribers,117.49
8 Subscribers,123.45
8 Subscribers,124.61
8 Subscribers,83.26
8 Subscribers,99.25
8 Subscribers,113.42
8 Subscribers,115.78
8 Subscribers,119.11
8 Subscribers,119.75
8 Subscribers,123.58
8 Subscribers,124.95
8 Subscribers,98.53
8 Subscribers,100.08
8 Subscribers,107.72
8 Subscribers,114.74
8 Subscribers,118.06
8 Subscribers,122.14
8 Subscribers,131.55
8 Subscribers,136.30
8 Subscribers,96.45
8 Subscribers,107.40
8 Subscribers,111.98
8 Subscribers,114.71
8 Subscribers,115.48
8 Subscribers,116.08
8 Subscribers,116.90
8 Subscribers,118.94
8 Subscribers,81.87
8 Subscribers,89.20
8 Subscribers,101.89
8 Subscribers,107.08
8 Subscribers,112.88
8 Subscribers,116.85
8 Subscribers,119.61
8 Subscribers,120.47
8 Subscribers,73.39
8 Subscribers,76.72
8 Subscribers,83.24
8 Subscribers,85.05
8 Subscribers,91.48
8 Subscribers,96.01
8 Subscribers,108.67
8 Subscribers,123.54
8 Subscribers,100.76
8 Subscribers,101.22
8 Subscribers,107.67
8 Subscribers,111.30
8 Subscribers,113.98
8 Subscribers,118.66
8 Subscribers,132.36
8 Subscribers,149.20
8 Subscribers,87.16
8 Subscribers,87.96
8 Subscribers,89.05
8 Subscribers,114.46
8 Subscribers,119.35
8 Subscribers,120.18
8 Subscribers,120.33
8 Subscribers,125.54
8 Subscribers,94.54
8 Subscribers,99.69
8 Subscribers,100.97
8 Subscribers,111.31
8 Subscribers,116.42
8 Subscribers,116.43
8 Subscribers,117.15
8 Subscribers,121.16
8 Subscribers,86.32
8 Subscribers,96.55
8 Subscribers,96.63
8 Subscribers,98.87
8 Subscribers,99.10
8 Subscribers,99.72
8 Subscribers,106.57
8 Subscribers,107.42
