PID, Clients, Delay (ms)
73904,32 Pubs and Subs ,267.70
73909,32 Pubs and Subs ,245.91
73886,32 Pubs and Subs ,154.35
73907,32 Pubs and Subs ,214.04
73886,32 Pubs and Subs ,154.97
73886,32 Pubs and Subs ,154.94
73890,32 Pubs and Subs ,439.51
73892,32 Pubs and Subs ,147.79
73892,32 Pubs and Subs ,147.79
73888,32 Pubs and Subs ,503.75
73886,32 Pubs and Subs ,155.06
73886,32 Pubs and Subs ,155.54
73901,32 Pubs and Subs ,403.71
73890,32 Pubs and Subs ,440.06
73892,32 Pubs and Subs ,148.28
73892,32 Pubs and Subs ,148.33
73903,32 Pubs and Subs ,139.85
73901,32 Pubs and Subs ,404.11
73905,32 Pubs and Subs ,126.11
73903,32 Pubs and Subs ,140.21
73892,32 Pubs and Subs ,148.80
73892,32 Pubs and Subs ,148.94
73898,32 Pubs and Subs ,89.33
73905,32 Pubs and Subs ,126.45
73892,32 Pubs and Subs ,149.24
73897,32 Pubs and Subs ,284.64
73890,32 Pubs and Subs ,441.61
73886,32 Pubs and Subs ,157.61
73889,32 Pubs and Subs ,147.08
73901,32 Pubs and Subs ,405.79
73889,32 Pubs and Subs ,147.15
73892,32 Pubs and Subs ,150.36
73903,32 Pubs and Subs ,141.89
73892,32 Pubs and Subs ,150.47
73898,32 Pubs and Subs ,91.55
73889,32 Pubs and Subs ,149.70
73901,32 Pubs and Subs ,408.38
73893,32 Pubs and Subs ,133.74
73888,32 Pubs and Subs ,509.23
73903,32 Pubs and Subs ,144.71
73891,32 Pubs and Subs ,106.91
73890,32 Pubs and Subs ,445.53
73905,32 Pubs and Subs ,131.19
73908,32 Pubs and Subs ,103.81
73901,32 Pubs and Subs ,409.57
73898,32 Pubs and Subs ,94.43
73900,32 Pubs and Subs ,101.12
73903,32 Pubs and Subs ,145.67
73897,32 Pubs and Subs ,289.73
73902,32 Pubs and Subs ,98.18
73905,32 Pubs and Subs ,131.91
73904,32 Pubs and Subs ,275.78
73895,32 Pubs and Subs ,71.40
73909,32 Pubs and Subs ,254.04
73899,32 Pubs and Subs ,68.88
73907,32 Pubs and Subs ,222.19
73886,32 Pubs and Subs ,163.13
73903,32 Pubs and Subs ,147.36
73907,32 Pubs and Subs ,222.79
73905,32 Pubs and Subs ,133.84
73886,32 Pubs and Subs ,163.93
73898,32 Pubs and Subs ,97.09
73892,32 Pubs and Subs ,156.77
73897,32 Pubs and Subs ,292.39
73889,32 Pubs and Subs ,153.99
73904,32 Pubs and Subs ,278.47
73893,32 Pubs and Subs ,137.88
73891,32 Pubs and Subs ,111.04
73909,32 Pubs and Subs ,256.71
73908,32 Pubs and Subs ,107.93
73907,32 Pubs and Subs ,224.85
73900,32 Pubs and Subs ,105.23
73886,32 Pubs and Subs ,165.80
73902,32 Pubs and Subs ,102.26
73892,32 Pubs and Subs ,158.60
73889,32 Pubs and Subs ,155.87
73895,32 Pubs and Subs ,75.50
73899,32 Pubs and Subs ,73.04
73893,32 Pubs and Subs ,139.79
73891,32 Pubs and Subs ,112.97
73906,32 Pubs and Subs ,70.02
73890,32 Pubs and Subs ,451.70
73901,32 Pubs and Subs ,415.93
73903,32 Pubs and Subs ,152.08
73905,32 Pubs and Subs ,138.37
73892,32 Pubs and Subs ,161.10
73898,32 Pubs and Subs ,101.59
73889,32 Pubs and Subs ,158.39
73898,32 Pubs and Subs ,101.78
73893,32 Pubs and Subs ,142.27
73897,32 Pubs and Subs ,297.21
73891,32 Pubs and Subs ,115.41
73904,32 Pubs and Subs ,283.25
73908,32 Pubs and Subs ,112.28
73909,32 Pubs and Subs ,261.45
73900,32 Pubs and Subs ,109.54
73907,32 Pubs and Subs ,229.57
73902,32 Pubs and Subs ,106.55
73886,32 Pubs and Subs ,170.49
73895,32 Pubs and Subs ,79.74
73892,32 Pubs and Subs ,163.29
73899,32 Pubs and Subs ,77.24
73889,32 Pubs and Subs ,160.51
73890,32 Pubs and Subs ,455.71
73897,32 Pubs and Subs ,299.51
73901,32 Pubs and Subs ,420.02
73890,32 Pubs and Subs ,456.30
73901,32 Pubs and Subs ,420.45
73890,32 Pubs and Subs ,456.78
73906,32 Pubs and Subs ,75.81
73890,32 Pubs and Subs ,457.30
73892,32 Pubs and Subs ,165.52
73896,32 Pubs and Subs ,72.82
73901,32 Pubs and Subs ,421.50
73889,32 Pubs and Subs ,162.92
73893,32 Pubs and Subs ,146.79
73914,32 Pubs and Subs ,69.99
73903,32 Pubs and Subs ,157.68
73891,32 Pubs and Subs ,119.98
73919,32 Pubs and Subs ,50.03
73905,32 Pubs and Subs ,144.15
73908,32 Pubs and Subs ,116.85
73915,32 Pubs and Subs ,66.14
73898,32 Pubs and Subs ,107.41
73900,32 Pubs and Subs ,114.12
73897,32 Pubs and Subs ,302.75
73902,32 Pubs and Subs ,111.13
73904,32 Pubs and Subs ,288.85
73895,32 Pubs and Subs ,84.31
73909,32 Pubs and Subs ,267.10
73907,32 Pubs and Subs ,234.93
73892,32 Pubs and Subs ,168.51
73889,32 Pubs and Subs ,165.50
73889,32 Pubs and Subs ,165.58
73893,32 Pubs and Subs ,149.57
73889,32 Pubs and Subs ,165.95
73893,32 Pubs and Subs ,149.66
73891,32 Pubs and Subs ,122.70
73893,32 Pubs and Subs ,149.89
73891,32 Pubs and Subs ,122.84
73908,32 Pubs and Subs ,119.54
73908,32 Pubs and Subs ,119.72
73891,32 Pubs and Subs ,123.09
73900,32 Pubs and Subs ,116.78
73900,32 Pubs and Subs ,117.00
73902,32 Pubs and Subs ,113.76
73902,32 Pubs and Subs ,114.00
73895,32 Pubs and Subs ,86.93
73908,32 Pubs and Subs ,120.29
73899,32 Pubs and Subs ,84.41
73895,32 Pubs and Subs ,87.21
73900,32 Pubs and Subs ,117.66
73906,32 Pubs and Subs ,81.33
73899,32 Pubs and Subs ,84.70
73896,32 Pubs and Subs ,78.20
73902,32 Pubs and Subs ,114.82
73906,32 Pubs and Subs ,81.68
73914,32 Pubs and Subs ,75.18
73905,32 Pubs and Subs ,148.99
73895,32 Pubs and Subs ,88.19
73919,32 Pubs and Subs ,55.05
73904,32 Pubs and Subs ,293.09
73899,32 Pubs and Subs ,85.82
73892,32 Pubs and Subs ,172.02
73889,32 Pubs and Subs ,168.99
73906,32 Pubs and Subs ,82.76
73889,32 Pubs and Subs ,169.39
73893,32 Pubs and Subs ,153.03
73896,32 Pubs and Subs ,79.66
73893,32 Pubs and Subs ,153.23
73891,32 Pubs and Subs ,126.16
73914,32 Pubs and Subs ,76.65
73891,32 Pubs and Subs ,126.34
73908,32 Pubs and Subs ,123.00
73919,32 Pubs and Subs ,56.53
73908,32 Pubs and Subs ,123.16
73900,32 Pubs and Subs ,120.25
73900,32 Pubs and Subs ,120.38
73915,32 Pubs and Subs ,72.64
73902,32 Pubs and Subs ,117.23
73902,32 Pubs and Subs ,117.34
73895,32 Pubs and Subs ,90.42
73895,32 Pubs and Subs ,90.50
73899,32 Pubs and Subs ,87.91
73899,32 Pubs and Subs ,87.95
73906,32 Pubs and Subs ,84.84
73906,32 Pubs and Subs ,84.86
73896,32 Pubs and Subs ,81.74
73896,32 Pubs and Subs ,81.75
73914,32 Pubs and Subs ,78.72
73914,32 Pubs and Subs ,78.79
73907,32 Pubs and Subs ,241.93
73919,32 Pubs and Subs ,58.59
73919,32 Pubs and Subs ,58.70
73915,32 Pubs and Subs ,74.67
73886,32 Pubs and Subs ,183.03
73915,32 Pubs and Subs ,74.83
73892,32 Pubs and Subs ,175.89
73889,32 Pubs and Subs ,172.81
73897,32 Pubs and Subs ,311.25
73889,32 Pubs and Subs ,173.16
73904,32 Pubs and Subs ,297.40
73893,32 Pubs and Subs ,156.84
73909,32 Pubs and Subs ,275.59
73893,32 Pubs and Subs ,157.08
73891,32 Pubs and Subs ,130.00
73907,32 Pubs and Subs ,243.70
73891,32 Pubs and Subs ,130.25
73908,32 Pubs and Subs ,126.88
73886,32 Pubs and Subs ,184.60
73908,32 Pubs and Subs ,127.15
73900,32 Pubs and Subs ,124.17
73892,32 Pubs and Subs ,177.37
73900,32 Pubs and Subs ,124.43
73902,32 Pubs and Subs ,121.17
73889,32 Pubs and Subs ,174.57
73895,32 Pubs and Subs ,94.37
73902,32 Pubs and Subs ,121.46
73893,32 Pubs and Subs ,158.41
73899,32 Pubs and Subs ,91.85
73895,32 Pubs and Subs ,94.70
73891,32 Pubs and Subs ,131.53
73906,32 Pubs and Subs ,88.81
73908,32 Pubs and Subs ,128.38
73899,32 Pubs and Subs ,92.22
73900,32 Pubs and Subs ,125.61
73896,32 Pubs and Subs ,85.69
73902,32 Pubs and Subs ,122.60
73914,32 Pubs and Subs ,82.72
73909,32 Pubs and Subs ,278.11
73895,32 Pubs and Subs ,95.78
73919,32 Pubs and Subs ,62.62
73907,32 Pubs and Subs ,246.32
73899,32 Pubs and Subs ,93.24
73915,32 Pubs and Subs ,78.74
73893,32 Pubs and Subs ,160.39
73893,32 Pubs and Subs ,160.41
73886,32 Pubs and Subs ,187.42
73891,32 Pubs and Subs ,133.70
73891,32 Pubs and Subs ,133.75
73889,32 Pubs and Subs ,177.34
73889,32 Pubs and Subs ,177.35
73908,32 Pubs and Subs ,130.56
73908,32 Pubs and Subs ,130.61
73893,32 Pubs and Subs ,161.37
73900,32 Pubs and Subs ,127.81
73900,32 Pubs and Subs ,127.85
73892,32 Pubs and Subs ,180.96
73906,32 Pubs and Subs ,90.16
73891,32 Pubs and Subs ,134.47
73902,32 Pubs and Subs ,124.84
73886,32 Pubs and Subs ,188.65
73908,32 Pubs and Subs ,131.29
73896,32 Pubs and Subs ,88.35
73895,32 Pubs and Subs ,98.01
73892,32 Pubs and Subs ,181.55
73900,32 Pubs and Subs ,128.52
73899,32 Pubs and Subs ,95.52
73902,32 Pubs and Subs ,125.50
73889,32 Pubs and Subs ,178.77
73906,32 Pubs and Subs ,92.48
73895,32 Pubs and Subs ,98.68
73893,32 Pubs and Subs ,162.68
73896,32 Pubs and Subs ,89.42
73899,32 Pubs and Subs ,96.20
73891,32 Pubs and Subs ,135.83
73914,32 Pubs and Subs ,86.36
73914,32 Pubs and Subs ,86.45
73906,32 Pubs and Subs ,93.13
73908,32 Pubs and Subs ,132.70
73919,32 Pubs and Subs ,66.29
73896,32 Pubs and Subs ,90.02
73919,32 Pubs and Subs ,66.35
73900,32 Pubs and Subs ,129.97
73915,32 Pubs and Subs ,82.41
73914,32 Pubs and Subs ,87.02
73902,32 Pubs and Subs ,127.00
73915,32 Pubs and Subs ,82.50
73919,32 Pubs and Subs ,66.92
73886,32 Pubs and Subs ,187.28
73895,32 Pubs and Subs ,100.21
73915,32 Pubs and Subs ,83.09
73899,32 Pubs and Subs ,97.72
73892,32 Pubs and Subs ,184.00
73906,32 Pubs and Subs ,94.66
73889,32 Pubs and Subs ,181.23
73896,32 Pubs and Subs ,91.56
73893,32 Pubs and Subs ,165.13
73914,32 Pubs and Subs ,88.57
73891,32 Pubs and Subs ,138.27
73919,32 Pubs and Subs ,68.47
73908,32 Pubs and Subs ,135.14
73915,32 Pubs and Subs ,84.58
73900,32 Pubs and Subs ,132.40
73893,32 Pubs and Subs ,161.37
73902,32 Pubs and Subs ,129.39
73891,32 Pubs and Subs ,139.34
73895,32 Pubs and Subs ,102.57
73908,32 Pubs and Subs ,136.19
73899,32 Pubs and Subs ,100.03
73900,32 Pubs and Subs ,133.44
73906,32 Pubs and Subs ,96.94
73902,32 Pubs and Subs ,130.43
73896,32 Pubs and Subs ,93.81
73895,32 Pubs and Subs ,103.61
73914,32 Pubs and Subs ,90.78
73919,32 Pubs and Subs ,70.66
73899,32 Pubs and Subs ,101.07
73915,32 Pubs and Subs ,86.75
73906,32 Pubs and Subs ,98.00
73896,32 Pubs and Subs ,94.88
73889,32 Pubs and Subs ,185.60
73922,32 Pubs and Subs ,8.54
73893,32 Pubs and Subs ,169.50
73922,32 Pubs and Subs ,8.46
73922,32 Pubs and Subs ,8.76
73891,32 Pubs and Subs ,142.62
73922,32 Pubs and Subs ,8.89
73922,32 Pubs and Subs ,9.01
73922,32 Pubs and Subs ,9.00
73908,32 Pubs and Subs ,139.47
73900,32 Pubs and Subs ,136.72
73902,32 Pubs and Subs ,133.74
73895,32 Pubs and Subs ,106.96
73899,32 Pubs and Subs ,104.42
73906,32 Pubs and Subs ,101.32
73906,32 Pubs and Subs ,101.49
73896,32 Pubs and Subs ,98.20
73896,32 Pubs and Subs ,98.46
73914,32 Pubs and Subs ,95.20
73914,32 Pubs and Subs ,96.01
73922,32 Pubs and Subs ,11.96
73892,32 Pubs and Subs ,192.57
73919,32 Pubs and Subs ,75.99
73903,32 Pubs and Subs ,184.04
73915,32 Pubs and Subs ,92.13
73889,32 Pubs and Subs ,189.95
73905,32 Pubs and Subs ,170.50
73919,32 Pubs and Subs ,75.10
73914,32 Pubs and Subs ,95.47
73904,32 Pubs and Subs ,314.74
73896,32 Pubs and Subs ,100.67
73919,32 Pubs and Subs ,77.09
73908,32 Pubs and Subs ,143.63
73915,32 Pubs and Subs ,93.19
73909,32 Pubs and Subs ,293.13
73914,32 Pubs and Subs ,97.86
73900,32 Pubs and Subs ,141.12
73907,32 Pubs and Subs ,261.22
73919,32 Pubs and Subs ,77.75
73902,32 Pubs and Subs ,138.08
73886,32 Pubs and Subs ,202.12
73922,32 Pubs and Subs ,14.24
73903,32 Pubs and Subs ,186.08
73898,32 Pubs and Subs ,135.24
73895,32 Pubs and Subs ,112.00
73901,32 Pubs and Subs ,451.16
73893,32 Pubs and Subs ,176.28
73903,32 Pubs and Subs ,187.74
73901,32 Pubs and Subs ,452.39
73896,32 Pubs and Subs ,103.88
73898,32 Pubs and Subs ,137.25
73903,32 Pubs and Subs ,188.70
73915,32 Pubs and Subs ,96.49
73886,32 Pubs and Subs ,204.84
73899,32 Pubs and Subs ,111.58
73903,32 Pubs and Subs ,189.78
73922,32 Pubs and Subs ,14.96
73898,32 Pubs and Subs ,139.13
73893,32 Pubs and Subs ,179.29
73897,32 Pubs and Subs ,334.58
73902,32 Pubs and Subs ,142.94
73891,32 Pubs and Subs ,153.14
73908,32 Pubs and Subs ,150.46
73900,32 Pubs and Subs ,147.81
73902,32 Pubs and Subs ,144.95
73895,32 Pubs and Subs ,118.66
73899,32 Pubs and Subs ,116.30
73906,32 Pubs and Subs ,113.40
73896,32 Pubs and Subs ,110.43
73914,32 Pubs and Subs ,107.54
73915,32 Pubs and Subs ,103.28
73919,32 Pubs and Subs ,87.74
73915,32 Pubs and Subs ,103.85
73922,32 Pubs and Subs ,24.67
73915,32 Pubs and Subs ,105.09
73922,32 Pubs and Subs ,26.16
73905,32 Pubs and Subs ,183.85
73892,32 Pubs and Subs ,207.04
73897,32 Pubs and Subs ,342.43
73899,32 Pubs and Subs ,120.89
73904,32 Pubs and Subs ,328.61
73889,32 Pubs and Subs ,204.43
73906,32 Pubs and Subs ,118.06
73898,32 Pubs and Subs ,148.20
73897,32 Pubs and Subs ,343.42
73906,32 Pubs and Subs ,118.72
73904,32 Pubs and Subs ,329.63
73892,32 Pubs and Subs ,208.54
73909,32 Pubs and Subs ,307.84
73922,32 Pubs and Subs ,28.48
73907,32 Pubs and Subs ,275.96
73914,32 Pubs and Subs ,113.16
73896,32 Pubs and Subs ,116.60
73919,32 Pubs and Subs ,93.24
73905,32 Pubs and Subs ,187.34
73915,32 Pubs and Subs ,109.42
73914,32 Pubs and Subs ,114.13
73903,32 Pubs and Subs ,201.78
73922,32 Pubs and Subs ,30.25
73919,32 Pubs and Subs ,94.06
73905,32 Pubs and Subs ,188.18
73904,32 Pubs and Subs ,331.90
73905,32 Pubs and Subs ,188.30
73915,32 Pubs and Subs ,110.13
73891,32 Pubs and Subs ,164.70
73895,32 Pubs and Subs ,127.95
73899,32 Pubs and Subs ,125.55
73908,32 Pubs and Subs ,161.73
73897,32 Pubs and Subs ,347.13
73906,32 Pubs and Subs ,122.51
73900,32 Pubs and Subs ,159.10
73904,32 Pubs and Subs ,333.40
73896,32 Pubs and Subs ,119.40
73902,32 Pubs and Subs ,156.11
73909,32 Pubs and Subs ,311.61
73914,32 Pubs and Subs ,116.41
73895,32 Pubs and Subs ,129.32
73907,32 Pubs and Subs ,279.73
73919,32 Pubs and Subs ,96.30
73899,32 Pubs and Subs ,126.81
73886,32 Pubs and Subs ,220.67
73915,32 Pubs and Subs ,112.43
73906,32 Pubs and Subs ,123.76
73892,32 Pubs and Subs ,213.46
73898,32 Pubs and Subs ,153.95
73906,32 Pubs and Subs ,124.50
73896,32 Pubs and Subs ,121.53
73893,32 Pubs and Subs ,195.22
73922,32 Pubs and Subs ,34.63
73914,32 Pubs and Subs ,119.00
73909,32 Pubs and Subs ,314.35
73896,32 Pubs and Subs ,122.36
73919,32 Pubs and Subs ,98.94
73907,32 Pubs and Subs ,282.59
73914,32 Pubs and Subs ,119.52
73886,32 Pubs and Subs ,223.53
73919,32 Pubs and Subs ,99.41
73915,32 Pubs and Subs ,115.28
73892,32 Pubs and Subs ,216.29
73915,32 Pubs and Subs ,115.46
73891,32 Pubs and Subs ,169.81
73889,32 Pubs and Subs ,213.50
73922,32 Pubs and Subs ,36.24
73893,32 Pubs and Subs ,197.35
73886,32 Pubs and Subs ,224.29
73909,32 Pubs and Subs ,315.88
73891,32 Pubs and Subs ,170.47
73892,32 Pubs and Subs ,217.20
73907,32 Pubs and Subs ,284.12
73908,32 Pubs and Subs ,167.31
73886,32 Pubs and Subs ,225.04
73889,32 Pubs and Subs ,214.47
73900,32 Pubs and Subs ,164.57
73892,32 Pubs and Subs ,217.82
73893,32 Pubs and Subs ,198.38
73902,32 Pubs and Subs ,161.57
73889,32 Pubs and Subs ,215.05
73891,32 Pubs and Subs ,171.53
73895,32 Pubs and Subs ,134.77
73893,32 Pubs and Subs ,198.93
73908,32 Pubs and Subs ,168.40
73899,32 Pubs and Subs ,132.26
73891,32 Pubs and Subs ,172.08
73900,32 Pubs and Subs ,165.66
73906,32 Pubs and Subs ,129.19
73902,32 Pubs and Subs ,162.66
73896,32 Pubs and Subs ,126.09
73889,32 Pubs and Subs ,215.94
73895,32 Pubs and Subs ,135.84
73914,32 Pubs and Subs ,123.10
73893,32 Pubs and Subs ,199.95
73899,32 Pubs and Subs ,133.34
73919,32 Pubs and Subs ,103.00
73891,32 Pubs and Subs ,173.08
73906,32 Pubs and Subs ,130.28
73908,32 Pubs and Subs ,169.96
73896,32 Pubs and Subs ,127.18
73922,32 Pubs and Subs ,39.79
73922,32 Pubs and Subs ,39.79
73900,32 Pubs and Subs ,167.23
73914,32 Pubs and Subs ,124.19
73902,32 Pubs and Subs ,164.22
73919,32 Pubs and Subs ,104.11
73895,32 Pubs and Subs ,137.39
73915,32 Pubs and Subs ,120.20
73899,32 Pubs and Subs ,134.86
73915,32 Pubs and Subs ,120.28
73922,32 Pubs and Subs ,41.01
73906,32 Pubs and Subs ,131.80
73896,32 Pubs and Subs ,128.69
73922,32 Pubs and Subs ,41.35
73914,32 Pubs and Subs ,125.71
73919,32 Pubs and Subs ,105.60
73915,32 Pubs and Subs ,121.67
73922,32 Pubs and Subs ,42.43
73922,32 Pubs and Subs ,42.65
73922,32 Pubs and Subs ,36.34
73898,32 Pubs and Subs ,163.67
73908,32 Pubs and Subs ,173.55
73897,32 Pubs and Subs ,359.15
73900,32 Pubs and Subs ,170.84
73905,32 Pubs and Subs ,201.36
73904,32 Pubs and Subs ,345.34
73898,32 Pubs and Subs ,164.74
73909,32 Pubs and Subs ,323.53
73897,32 Pubs and Subs ,360.03
73907,32 Pubs and Subs ,291.64
73904,32 Pubs and Subs ,346.08
73886,32 Pubs and Subs ,232.59
73909,32 Pubs and Subs ,324.29
73892,32 Pubs and Subs ,225.39
73907,32 Pubs and Subs ,292.43
73889,32 Pubs and Subs ,222.64
73886,32 Pubs and Subs ,233.39
73893,32 Pubs and Subs ,206.54
73892,32 Pubs and Subs ,226.18
73891,32 Pubs and Subs ,179.70
73889,32 Pubs and Subs ,223.40
73908,32 Pubs and Subs ,176.60
73893,32 Pubs and Subs ,207.30
73900,32 Pubs and Subs ,173.88
73891,32 Pubs and Subs ,180.45
73902,32 Pubs and Subs ,170.94
73908,32 Pubs and Subs ,177.32
73900,32 Pubs and Subs ,174.59
73895,32 Pubs and Subs ,144.21
73896,32 Pubs and Subs ,134.93
73899,32 Pubs and Subs ,141.74
73914,32 Pubs and Subs ,132.10
73919,32 Pubs and Subs ,112.00
73906,32 Pubs and Subs ,139.09
73897,32 Pubs and Subs ,364.36
73889,32 Pubs and Subs ,225.92
73893,32 Pubs and Subs ,209.98
73922,32 Pubs and Subs ,49.19
73891,32 Pubs and Subs ,183.15
73902,32 Pubs and Subs ,173.45
73908,32 Pubs and Subs ,180.04
73895,32 Pubs and Subs ,146.79
73900,32 Pubs and Subs ,177.32
73899,32 Pubs and Subs ,144.29
73902,32 Pubs and Subs ,174.36
73906,32 Pubs and Subs ,141.23
73895,32 Pubs and Subs ,147.58
73896,32 Pubs and Subs ,138.16
73899,32 Pubs and Subs ,145.08
73914,32 Pubs and Subs ,135.18
73906,32 Pubs and Subs ,142.02
73919,32 Pubs and Subs ,115.07
73896,32 Pubs and Subs ,138.92
73915,32 Pubs and Subs ,131.17
73914,32 Pubs and Subs ,135.94
73922,32 Pubs and Subs ,51.90
73908,32 Pubs and Subs ,182.20
73919,32 Pubs and Subs ,115.83
73915,32 Pubs and Subs ,131.91
73900,32 Pubs and Subs ,179.79
73922,32 Pubs and Subs ,52.67
73902,32 Pubs and Subs ,176.80
73895,32 Pubs and Subs ,150.02
73899,32 Pubs and Subs ,147.51
73898,32 Pubs and Subs ,173.93
73904,32 Pubs and Subs ,350.55
73897,32 Pubs and Subs ,369.56
73904,32 Pubs and Subs ,355.59
73909,32 Pubs and Subs ,333.69
73909,32 Pubs and Subs ,333.77
73907,32 Pubs and Subs ,301.85
73907,32 Pubs and Subs ,301.86
73886,32 Pubs and Subs ,242.76
73886,32 Pubs and Subs ,242.78
73892,32 Pubs and Subs ,235.51
73892,32 Pubs and Subs ,235.57
73889,32 Pubs and Subs ,232.70
73893,32 Pubs and Subs ,216.62
73889,32 Pubs and Subs ,233.15
73922,32 Pubs and Subs ,55.85
73891,32 Pubs and Subs ,189.78
73906,32 Pubs and Subs ,146.84
73896,32 Pubs and Subs ,143.55
73908,32 Pubs and Subs ,186.69
73893,32 Pubs and Subs ,217.50
73900,32 Pubs and Subs ,183.96
73914,32 Pubs and Subs ,140.90
73902,32 Pubs and Subs ,180.96
73891,32 Pubs and Subs ,190.72
73919,32 Pubs and Subs ,120.90
73895,32 Pubs and Subs ,154.17
73908,32 Pubs and Subs ,187.62
73902,32 Pubs and Subs ,181.40
73899,32 Pubs and Subs ,151.67
73915,32 Pubs and Subs ,137.12
73900,32 Pubs and Subs ,184.94
73906,32 Pubs and Subs ,148.69
73895,32 Pubs and Subs ,154.84
73902,32 Pubs and Subs ,181.98
73922,32 Pubs and Subs ,57.99
73895,32 Pubs and Subs ,155.18
73899,32 Pubs and Subs ,152.37
73896,32 Pubs and Subs ,145.63
73899,32 Pubs and Subs ,152.67
73906,32 Pubs and Subs ,149.35
73914,32 Pubs and Subs ,142.68
73906,32 Pubs and Subs ,149.60
73896,32 Pubs and Subs ,146.28
73919,32 Pubs and Subs ,122.61
73896,32 Pubs and Subs ,146.52
73914,32 Pubs and Subs ,143.38
73915,32 Pubs and Subs ,138.82
73914,32 Pubs and Subs ,143.58
73896,32 Pubs and Subs ,146.73
73919,32 Pubs and Subs ,123.32
73922,32 Pubs and Subs ,59.80
73919,32 Pubs and Subs ,123.53
73915,32 Pubs and Subs ,139.42
73915,32 Pubs and Subs ,139.52
73915,32 Pubs and Subs ,139.68
73914,32 Pubs and Subs ,144.31
73922,32 Pubs and Subs ,60.23
73922,32 Pubs and Subs ,60.32
73919,32 Pubs and Subs ,124.24
73941,32 Pubs and Subs ,34.27
73941,32 Pubs and Subs ,34.30
73915,32 Pubs and Subs ,254.33
73941,32 Pubs and Subs ,34.71
73941,32 Pubs and Subs ,34.74
73941,32 Pubs and Subs ,34.75
73922,32 Pubs and Subs ,175.33
73941,32 Pubs and Subs ,35.04
73941,32 Pubs and Subs ,35.22
73941,32 Pubs and Subs ,35.30
73941,32 Pubs and Subs ,35.34
73941,32 Pubs and Subs ,35.56
73941,32 Pubs and Subs ,35.60
73941,32 Pubs and Subs ,35.63
73941,32 Pubs and Subs ,35.79
73941,32 Pubs and Subs ,35.87
73941,32 Pubs and Subs ,35.90
73941,32 Pubs and Subs ,35.94
73941,32 Pubs and Subs ,36.09
73941,32 Pubs and Subs ,36.12
73941,32 Pubs and Subs ,36.19
73922,32 Pubs and Subs ,176.76
73941,32 Pubs and Subs ,36.50
73941,32 Pubs and Subs ,36.54
73941,32 Pubs and Subs ,36.82
73941,32 Pubs and Subs ,36.84
73941,32 Pubs and Subs ,36.87
73941,32 Pubs and Subs ,37.18
73941,32 Pubs and Subs ,37.20
73941,32 Pubs and Subs ,37.50
73941,32 Pubs and Subs ,37.51
73941,32 Pubs and Subs ,37.53
73941,32 Pubs and Subs ,37.84
73941,32 Pubs and Subs ,37.85
73941,32 Pubs and Subs ,38.13
73956,32 Pubs and Subs ,0.50
73956,32 Pubs and Subs ,0.66
73956,32 Pubs and Subs ,0.73
73956,32 Pubs and Subs ,3.59
73956,32 Pubs and Subs ,3.62
73956,32 Pubs and Subs ,4.09
73956,32 Pubs and Subs ,4.46
73956,32 Pubs and Subs ,4.82
73956,32 Pubs and Subs ,5.17
73956,32 Pubs and Subs ,5.51
73956,32 Pubs and Subs ,5.94
73956,32 Pubs and Subs ,5.94
73956,32 Pubs and Subs ,6.34
73956,32 Pubs and Subs ,6.43
73956,32 Pubs and Subs ,6.50
73956,32 Pubs and Subs ,6.71
73956,32 Pubs and Subs ,6.32
73956,32 Pubs and Subs ,7.20
73956,32 Pubs and Subs ,7.41
73956,32 Pubs and Subs ,7.84
73956,32 Pubs and Subs ,7.89
73956,32 Pubs and Subs ,8.32
73956,32 Pubs and Subs ,8.66
73956,32 Pubs and Subs ,8.97
73956,32 Pubs and Subs ,9.54
73956,32 Pubs and Subs ,9.82
73956,32 Pubs and Subs ,9.88
73956,32 Pubs and Subs ,10.15
73956,32 Pubs and Subs ,11.18
73956,32 Pubs and Subs ,11.50
73956,32 Pubs and Subs ,11.79
73956,32 Pubs and Subs ,12.08
73957,32 Pubs and Subs ,0.61
73957,32 Pubs and Subs ,0.67
73957,32 Pubs and Subs ,0.81
73957,32 Pubs and Subs ,1.16
73957,32 Pubs and Subs ,1.20
73957,32 Pubs and Subs ,2.03
73957,32 Pubs and Subs ,2.04
73957,32 Pubs and Subs ,2.40
73957,32 Pubs and Subs ,2.57
73957,32 Pubs and Subs ,2.65
73957,32 Pubs and Subs ,2.85
73957,32 Pubs and Subs ,2.86
73957,32 Pubs and Subs ,3.06
73957,32 Pubs and Subs ,3.11
73957,32 Pubs and Subs ,2.94
73957,32 Pubs and Subs ,3.31
73957,32 Pubs and Subs ,3.38
73957,32 Pubs and Subs ,3.56
73957,32 Pubs and Subs ,2.33
73957,32 Pubs and Subs ,2.43
73957,32 Pubs and Subs ,3.78
73957,32 Pubs and Subs ,4.05
73957,32 Pubs and Subs ,4.26
73957,32 Pubs and Subs ,4.96
73957,32 Pubs and Subs ,4.98
73957,32 Pubs and Subs ,5.41
73957,32 Pubs and Subs ,5.44
73957,32 Pubs and Subs ,5.29
73957,32 Pubs and Subs ,5.85
73957,32 Pubs and Subs ,6.28
73957,32 Pubs and Subs ,6.71
73957,32 Pubs and Subs ,7.13
73958,32 Pubs and Subs ,4.78
73958,32 Pubs and Subs ,5.61
73958,32 Pubs and Subs ,6.60
73958,32 Pubs and Subs ,6.70
73958,32 Pubs and Subs ,7.06
