Subscribers,Delay (ms)
6 Subscribers,1307.4
6 Subscribers,1307.57
6 Subscribers,1307.76
6 Subscribers,1307.91
6 Subscribers,1308.32
6 Subscribers,1308.33
6 Subscribers,1309.44
6 Subscribers,1309.5
6 Subscribers,1309.65
6 Subscribers,1309.8
6 Subscribers,1310.14
6 Subscribers,1310.62
6 Subscribers,1310.65
6 Subscribers,1310.79
6 Subscribers,1310.79
6 Subscribers,1311.42
6 Subscribers,1311.61
6 Subscribers,1311.63
6 Subscribers,1311.75
6 Subscribers,1311.88
6 Subscribers,1311.9
6 Subscribers,1312.01
6 Subscribers,1312.3
6 Subscribers,1312.43
6 Subscribers,1313.04
6 Subscribers,1313.56
6 Subscribers,1314.64
6 Subscribers,1314.87
6 Subscribers,1315.48
6 Subscribers,1315.55
6 Subscribers,1315.67
6 Subscribers,1315.82
6 Subscribers,1315.95
6 Subscribers,1316.16
6 Subscribers,1316.31
6 Subscribers,1316.35
6 Subscribers,1316.37
6 Subscribers,1316.69
6 Subscribers,1316.86
6 Subscribers,1317.03
6 Subscribers,1317.42
6 Subscribers,1317.92
6 Subscribers,1318.17
6 Subscribers,1318.47
6 Subscribers,1318.48
6 Subscribers,1319.03
6 Subscribers,1319.42
6 Subscribers,1319.44
6 Subscribers,1319.65
6 Subscribers,1319.68
6 Subscribers,1320.19
6 Subscribers,1320.53
6 Subscribers,1320.57
6 Subscribers,1321.43
6 Subscribers,1321.77
6 Subscribers,1322.14
6 Subscribers,1322.3
6 Subscribers,1322.66
6 Subscribers,1322.73
6 Subscribers,1323.11
6 Subscribers,1323.17
6 Subscribers,1323.25
6 Subscribers,1323.36
6 Subscribers,1323.4
6 Subscribers,1323.44
6 Subscribers,1323.57
6 Subscribers,1323.63
6 Subscribers,1324.11
6 Subscribers,1324.62
6 Subscribers,1324.82
6 Subscribers,1325.19
6 Subscribers,1325.52
6 Subscribers,1325.93
6 Subscribers,1326.1
6 Subscribers,1326.2
6 Subscribers,1326.26
6 Subscribers,1326.86
6 Subscribers,1327.03
6 Subscribers,1327.44
6 Subscribers,1328.01
6 Subscribers,1329.03
6 Subscribers,1329.07
6 Subscribers,1329.17
6 Subscribers,1329.34
6 Subscribers,1329.45
6 Subscribers,1329.49
6 Subscribers,1330.36
6 Subscribers,1330.84
6 Subscribers,1331.09
6 Subscribers,1331.24
6 Subscribers,1331.27
6 Subscribers,1331.38
6 Subscribers,1331.48
6 Subscribers,1332.04
6 Subscribers,1332.06
6 Subscribers,1332.83
6 Subscribers,1333.05
6 Subscribers,1333.28
6 Subscribers,1333.48
6 Subscribers,1333.64
6 Subscribers,1333.89
6 Subscribers,1334.48
6 Subscribers,1334.67
6 Subscribers,1334.98
6 Subscribers,1335.08
6 Subscribers,1335.23
6 Subscribers,1335.82
6 Subscribers,1336.52
6 Subscribers,1337.09
6 Subscribers,1337.18
6 Subscribers,1337.42
6 Subscribers,1338.14
6 Subscribers,1338.31
6 Subscribers,1338.45
6 Subscribers,1338.5
6 Subscribers,1338.91
6 Subscribers,1339.01
6 Subscribers,1339.86
6 Subscribers,1339.97
6 Subscribers,1341.07
6 Subscribers,1341.3
6 Subscribers,1341.37
6 Subscribers,1342.41
6 Subscribers,1342.46
6 Subscribers,1343
6 Subscribers,1343.14
6 Subscribers,1343.15
6 Subscribers,1343.73
6 Subscribers,1344.33
6 Subscribers,1344.34
6 Subscribers,1344.68
6 Subscribers,1345.17
6 Subscribers,1345.49
6 Subscribers,1345.86
6 Subscribers,1345.93
6 Subscribers,1345.97
6 Subscribers,1345.98
6 Subscribers,1346.96
6 Subscribers,1347
6 Subscribers,1347.43
6 Subscribers,1347.56
6 Subscribers,1348.12
6 Subscribers,1348.14
6 Subscribers,1348.17
6 Subscribers,1348.78
6 Subscribers,1348.9
6 Subscribers,1349.13
6 Subscribers,1349.33
6 Subscribers,1349.75
6 Subscribers,1349.88
6 Subscribers,1349.97
6 Subscribers,1350.51
6 Subscribers,1350.86
6 Subscribers,1351.36
6 Subscribers,1351.84
6 Subscribers,1351.9
6 Subscribers,1352.59
6 Subscribers,1352.75
6 Subscribers,1352.79
6 Subscribers,1352.82
6 Subscribers,1354.01
6 Subscribers,1354.92
6 Subscribers,1355.58
6 Subscribers,1355.6
6 Subscribers,1355.74
6 Subscribers,1356.12
6 Subscribers,1356.87
6 Subscribers,1357.01
6 Subscribers,1357.52
6 Subscribers,1357.64
6 Subscribers,1358.11
6 Subscribers,1358.6
6 Subscribers,1358.95
6 Subscribers,1359.43
6 Subscribers,1360.12
6 Subscribers,1360.46
6 Subscribers,1360.61
6 Subscribers,1360.78
6 Subscribers,1361.08
6 Subscribers,1361.21
6 Subscribers,1361.68
6 Subscribers,1361.69
6 Subscribers,1362.29
6 Subscribers,1362.36
6 Subscribers,1362.87
6 Subscribers,1362.98
6 Subscribers,1363.08
6 Subscribers,1363.19
6 Subscribers,1363.56
6 Subscribers,1363.66
6 Subscribers,1363.74
6 Subscribers,1364.02
6 Subscribers,1364.68
6 Subscribers,1364.74
6 Subscribers,1365.01
6 Subscribers,1365.83
6 Subscribers,1366.52
6 Subscribers,1366.59
6 Subscribers,1366.64
6 Subscribers,1366.75
6 Subscribers,1367.11
6 Subscribers,1368.63
6 Subscribers,1368.99
6 Subscribers,1369.5
6 Subscribers,1371.01
6 Subscribers,1371.41
6 Subscribers,1371.45
6 Subscribers,1371.58
6 Subscribers,1371.85
6 Subscribers,1372.21
6 Subscribers,1372.51
6 Subscribers,1372.7
6 Subscribers,1372.75
6 Subscribers,1373.33
6 Subscribers,1373.42
6 Subscribers,1373.49
6 Subscribers,1373.57
6 Subscribers,1373.58
6 Subscribers,1373.92
6 Subscribers,1374.43
6 Subscribers,1374.5
6 Subscribers,1374.64
6 Subscribers,1374.84
6 Subscribers,1375.26
6 Subscribers,1375.3
6 Subscribers,1375.34
6 Subscribers,1375.64
6 Subscribers,1375.74
6 Subscribers,1376.27
6 Subscribers,1376.43
6 Subscribers,1376.44
6 Subscribers,1377.03
6 Subscribers,1377.2
6 Subscribers,1377.99
6 Subscribers,1378.03
6 Subscribers,1378.16
6 Subscribers,1378.39
6 Subscribers,1378.51
6 Subscribers,1378.52
6 Subscribers,1378.57
6 Subscribers,1379.15
6 Subscribers,1379.24
6 Subscribers,1380.42
6 Subscribers,1380.94
6 Subscribers,1381.34
6 Subscribers,1381.4
6 Subscribers,1381.4
6 Subscribers,1381.52
6 Subscribers,1382.6
6 Subscribers,1382.67
6 Subscribers,1382.89
6 Subscribers,1382.89
6 Subscribers,1383.11
6 Subscribers,1383.43
6 Subscribers,1383.47
6 Subscribers,1383.53
6 Subscribers,1383.94
6 Subscribers,1383.94
6 Subscribers,1383.95
6 Subscribers,1384.19
6 Subscribers,1384.57
6 Subscribers,1384.86
6 Subscribers,1384.94
6 Subscribers,1385.47
6 Subscribers,1385.62
6 Subscribers,1385.72
6 Subscribers,1386.16
6 Subscribers,1386.16
6 Subscribers,1386.77
6 Subscribers,1386.78
6 Subscribers,1387.31
6 Subscribers,1387.36
6 Subscribers,1387.62
6 Subscribers,1387.93
6 Subscribers,1388.8
6 Subscribers,1388.85
6 Subscribers,1388.92
6 Subscribers,1389.1
6 Subscribers,1389.22
6 Subscribers,1389.22
6 Subscribers,1389.3
6 Subscribers,1389.36
6 Subscribers,1389.55
6 Subscribers,1389.82
6 Subscribers,1389.83
6 Subscribers,1390.18
6 Subscribers,1390.46
6 Subscribers,1390.67
6 Subscribers,1390.75
6 Subscribers,1390.76
6 Subscribers,1391.62
6 Subscribers,1392
6 Subscribers,1392.03
6 Subscribers,1392.14
6 Subscribers,1392.22
6 Subscribers,1392.44
6 Subscribers,1392.54
6 Subscribers,1392.68
6 Subscribers,1392.9
6 Subscribers,1393.29
6 Subscribers,1394.27
6 Subscribers,1394.39
6 Subscribers,1395.88
6 Subscribers,1396.57
6 Subscribers,1396.68
6 Subscribers,1396.72
6 Subscribers,1396.99
6 Subscribers,1397.02
6 Subscribers,1397.14
6 Subscribers,1397.19
6 Subscribers,1397.32
6 Subscribers,1397.44
6 Subscribers,1397.78
6 Subscribers,1399.05
6 Subscribers,1399.84
6 Subscribers,1400.06
6 Subscribers,1400.35
6 Subscribers,1400.39
6 Subscribers,1400.66
6 Subscribers,1401.96
6 Subscribers,1402.07
6 Subscribers,1402.27
6 Subscribers,1402.56
6 Subscribers,1402.57
6 Subscribers,1402.8
6 Subscribers,1402.86
6 Subscribers,1403.09
6 Subscribers,1403.19
6 Subscribers,1403.26
6 Subscribers,1403.86
6 Subscribers,1405.53
6 Subscribers,1405.71
6 Subscribers,1405.86
6 Subscribers,1406.51
6 Subscribers,1406.8
6 Subscribers,1406.88
6 Subscribers,1407.28
6 Subscribers,1407.59
6 Subscribers,1407.9
6 Subscribers,1407.97
6 Subscribers,1407.97
6 Subscribers,1408.23
6 Subscribers,1409.32
6 Subscribers,1409.8
6 Subscribers,1410.42
6 Subscribers,1410.55
6 Subscribers,1411.05
6 Subscribers,1411.25
6 Subscribers,1411.36
6 Subscribers,1411.5
6 Subscribers,1411.66
6 Subscribers,1411.77
6 Subscribers,1412.44
6 Subscribers,1412.45
6 Subscribers,1412.6
6 Subscribers,1412.99
6 Subscribers,1413.62
6 Subscribers,1413.9
6 Subscribers,1414.24
6 Subscribers,1414.6
6 Subscribers,1414.65
6 Subscribers,1414.71
6 Subscribers,1415.04
6 Subscribers,1415.24
6 Subscribers,1415.68
6 Subscribers,1415.86
6 Subscribers,1415.91
6 Subscribers,1416.51
6 Subscribers,1416.55
6 Subscribers,1416.73
6 Subscribers,1416.84
6 Subscribers,1417.19
6 Subscribers,1417.32
6 Subscribers,1417.75
6 Subscribers,1418.22
6 Subscribers,1418.3
6 Subscribers,1418.35
6 Subscribers,1419.14
6 Subscribers,1419.39
6 Subscribers,1419.47
6 Subscribers,1421.02
6 Subscribers,1421.11
6 Subscribers,1422.04
6 Subscribers,1422.43
6 Subscribers,1422.81
6 Subscribers,1423
6 Subscribers,1423.63
6 Subscribers,1423.63
6 Subscribers,1424.43
6 Subscribers,1424.47
6 Subscribers,1425.03
6 Subscribers,1425.15
6 Subscribers,1425.41
6 Subscribers,1425.57
6 Subscribers,1426.93
6 Subscribers,1427.73
6 Subscribers,1427.76
6 Subscribers,1428.39
6 Subscribers,1428.51
6 Subscribers,1428.59
6 Subscribers,1429.42
6 Subscribers,1429.54
6 Subscribers,1430.23
6 Subscribers,1430.28
6 Subscribers,1430.74
6 Subscribers,1431.12
6 Subscribers,1431.45
6 Subscribers,1432.71
6 Subscribers,1433.91
6 Subscribers,1435.61
6 Subscribers,1435.76
6 Subscribers,1435.97
6 Subscribers,1436.18
6 Subscribers,1436.26
6 Subscribers,1436.27
6 Subscribers,1436.71
6 Subscribers,1436.97
6 Subscribers,1437.61
6 Subscribers,1437.64
6 Subscribers,1437.96
6 Subscribers,1438.58
6 Subscribers,1438.93
6 Subscribers,1439.1
6 Subscribers,1439.11
6 Subscribers,1439.72
6 Subscribers,1440.02
6 Subscribers,1440.04
6 Subscribers,1440.68
6 Subscribers,1440.95
6 Subscribers,1441.11
6 Subscribers,1441.22
6 Subscribers,1441.58
6 Subscribers,1441.72
6 Subscribers,1441.89
6 Subscribers,1441.95
6 Subscribers,1442.04
6 Subscribers,1442.19
6 Subscribers,1442.29
6 Subscribers,1442.55
6 Subscribers,1442.72
6 Subscribers,1442.74
6 Subscribers,1442.76
6 Subscribers,1442.89
6 Subscribers,1443.12
6 Subscribers,1443.83
6 Subscribers,1444.7
6 Subscribers,1444.74
6 Subscribers,1445.04
6 Subscribers,1445.11
6 Subscribers,1445.15
6 Subscribers,1445.2
6 Subscribers,1445.74
6 Subscribers,1445.86
6 Subscribers,1447.23
6 Subscribers,1447.25
6 Subscribers,1447.29
6 Subscribers,1447.49
6 Subscribers,1447.95
6 Subscribers,1448.74
6 Subscribers,1448.81
6 Subscribers,1449.04
6 Subscribers,1449.33
6 Subscribers,1449.61
6 Subscribers,1450.39
6 Subscribers,1451.31
6 Subscribers,1451.6
6 Subscribers,1451.65
6 Subscribers,1451.75
6 Subscribers,1451.76
6 Subscribers,1451.97
6 Subscribers,1451.97
6 Subscribers,1452.03
6 Subscribers,1452.31
6 Subscribers,1452.56
6 Subscribers,1452.56
6 Subscribers,1452.86
6 Subscribers,1452.88
6 Subscribers,1453.15
6 Subscribers,1453.3
6 Subscribers,1453.6
6 Subscribers,1453.81
6 Subscribers,1454.29
6 Subscribers,1455.34
6 Subscribers,1455.46
6 Subscribers,1455.81
6 Subscribers,1456.33
6 Subscribers,1456.84
6 Subscribers,1457.31
6 Subscribers,1457.76
6 Subscribers,1458.14
6 Subscribers,1458.21
6 Subscribers,1458.36
6 Subscribers,1458.55
6 Subscribers,1458.59
6 Subscribers,1459.5
6 Subscribers,1460.49
6 Subscribers,1461.04
6 Subscribers,1461.26
6 Subscribers,1461.51
6 Subscribers,1461.6
6 Subscribers,1462.05
6 Subscribers,1462.05
6 Subscribers,1462.1
6 Subscribers,1462.17
6 Subscribers,1462.61
6 Subscribers,1462.79
6 Subscribers,1462.82
6 Subscribers,1462.97
6 Subscribers,1463.1
6 Subscribers,1463.14
6 Subscribers,1463.53
6 Subscribers,1463.66
6 Subscribers,1463.76
6 Subscribers,1463.9
6 Subscribers,1464.22
6 Subscribers,1464.39
6 Subscribers,1464.49
6 Subscribers,1464.79
6 Subscribers,1465.01
6 Subscribers,1465.41
6 Subscribers,1465.59
6 Subscribers,1465.78
6 Subscribers,1467.07
6 Subscribers,1467.18
6 Subscribers,1467.44
6 Subscribers,1467.56
6 Subscribers,1467.88
6 Subscribers,1468.15
6 Subscribers,1468.52
6 Subscribers,1468.63
6 Subscribers,1468.99
6 Subscribers,1469.19
6 Subscribers,1469.7
6 Subscribers,1469.91
6 Subscribers,1470.34
6 Subscribers,1470.48
6 Subscribers,1470.53
6 Subscribers,1470.58
6 Subscribers,1470.67
6 Subscribers,1471.44
6 Subscribers,1472.49
6 Subscribers,1472.63
6 Subscribers,1472.9
6 Subscribers,1474.02
6 Subscribers,1474.82
6 Subscribers,1475.87
6 Subscribers,1476.26
6 Subscribers,1477.05
6 Subscribers,1477.21
6 Subscribers,1477.31
6 Subscribers,1477.46
6 Subscribers,1478.27
6 Subscribers,1479.6
6 Subscribers,1479.73
6 Subscribers,1480.01
6 Subscribers,1480.1
6 Subscribers,1480.34
6 Subscribers,1481.01
6 Subscribers,1481.21
6 Subscribers,1481.25
6 Subscribers,1481.25
6 Subscribers,1481.28
6 Subscribers,1481.32
6 Subscribers,1481.46
6 Subscribers,1481.78
6 Subscribers,1482.14
6 Subscribers,1482.15
6 Subscribers,1483.36
6 Subscribers,1483.68
6 Subscribers,1483.82
6 Subscribers,1483.95
6 Subscribers,1484.12
6 Subscribers,1484.21
6 Subscribers,1484.25
6 Subscribers,1484.29
6 Subscribers,1484.66
6 Subscribers,1484.95
6 Subscribers,1484.98
6 Subscribers,1485.05
6 Subscribers,1485.28
6 Subscribers,1485.34
6 Subscribers,1485.4
6 Subscribers,1485.45
6 Subscribers,1485.59
6 Subscribers,1485.8
6 Subscribers,1486.67
6 Subscribers,1486.69
6 Subscribers,1487.12
6 Subscribers,1488.32
6 Subscribers,1488.51
6 Subscribers,1488.64
6 Subscribers,1488.81
6 Subscribers,1489.16
6 Subscribers,1489.45
6 Subscribers,1489.47
6 Subscribers,1490.91
6 Subscribers,1491.44
6 Subscribers,1491.61
6 Subscribers,1492.29
6 Subscribers,1492.32
6 Subscribers,1492.34
6 Subscribers,1492.73
6 Subscribers,1493.17
6 Subscribers,1493.71
6 Subscribers,1493.8
6 Subscribers,1494
6 Subscribers,1495.44
6 Subscribers,1495.59
6 Subscribers,1496.69
6 Subscribers,1496.97
6 Subscribers,1497.6
6 Subscribers,1498.12
6 Subscribers,1498.59
6 Subscribers,1499.15
6 Subscribers,1499.78
6 Subscribers,1499.78
6 Subscribers,1500.64
6 Subscribers,1500.89
6 Subscribers,1500.94
6 Subscribers,1501.42
6 Subscribers,1501.48
6 Subscribers,1502.07
6 Subscribers,1502.3
6 Subscribers,1502.35
6 Subscribers,1502.58
6 Subscribers,1502.75
6 Subscribers,1502.98
6 Subscribers,1503.14
6 Subscribers,1503.43
6 Subscribers,1504.05
6 Subscribers,1504.64
6 Subscribers,1504.71
6 Subscribers,1504.99
6 Subscribers,1506.06
6 Subscribers,1506.7
6 Subscribers,1507.62
6 Subscribers,1507.98
6 Subscribers,1508.59
6 Subscribers,1508.74
6 Subscribers,1509.01
6 Subscribers,1509.12
6 Subscribers,1510.06
6 Subscribers,1510.48
6 Subscribers,1510.51
6 Subscribers,1510.97
6 Subscribers,1511.01
6 Subscribers,1511.09
6 Subscribers,1511.12
6 Subscribers,1511.36
6 Subscribers,1511.4
6 Subscribers,1511.51
6 Subscribers,1512.26
6 Subscribers,1512.3
6 Subscribers,1512.41
6 Subscribers,1513.31
6 Subscribers,1513.32
6 Subscribers,1513.45
6 Subscribers,1514.29
6 Subscribers,1514.52
6 Subscribers,1514.57
6 Subscribers,1514.78
6 Subscribers,1515.7
6 Subscribers,1516.13
6 Subscribers,1516.57
6 Subscribers,1516.6
6 Subscribers,1516.68
6 Subscribers,1517.1
6 Subscribers,1517.4
6 Subscribers,1517.82
6 Subscribers,1518.03
6 Subscribers,1519.02
6 Subscribers,1519.07
6 Subscribers,1520.08
6 Subscribers,1520.41
6 Subscribers,1520.42
6 Subscribers,1521.18
6 Subscribers,1521.27
6 Subscribers,1522.01
6 Subscribers,1522.5
6 Subscribers,1522.83
6 Subscribers,1522.9
6 Subscribers,1522.95
6 Subscribers,1522.97
6 Subscribers,1523.01
6 Subscribers,1523.09
6 Subscribers,1523.27
6 Subscribers,1523.82
6 Subscribers,1523.9
6 Subscribers,1524.1
6 Subscribers,1524.11
6 Subscribers,1524.64
6 Subscribers,1525.59
6 Subscribers,1525.63
6 Subscribers,1526.37
6 Subscribers,1526.73
6 Subscribers,1528.74
6 Subscribers,1529.32
6 Subscribers,1529.34
6 Subscribers,1532.12
6 Subscribers,1532.54
6 Subscribers,1534.84
6 Subscribers,1535.05
6 Subscribers,1535.24
6 Subscribers,1535.96
6 Subscribers,1536.35
6 Subscribers,1536.57
6 Subscribers,1536.71
6 Subscribers,1537.16
6 Subscribers,1537.5
6 Subscribers,1537.52
6 Subscribers,1537.54
6 Subscribers,1538.33
6 Subscribers,1538.44
6 Subscribers,1541.1
6 Subscribers,1541.61
6 Subscribers,1541.74
6 Subscribers,1542.43
6 Subscribers,1542.81
6 Subscribers,1542.82
6 Subscribers,1543.01
6 Subscribers,1543.27
6 Subscribers,1543.39
6 Subscribers,1543.85
6 Subscribers,1544.58
6 Subscribers,1545.2
6 Subscribers,1545.68
6 Subscribers,1546.09
6 Subscribers,1546.72
6 Subscribers,1547.3
6 Subscribers,1547.63
6 Subscribers,1547.68
6 Subscribers,1547.78
6 Subscribers,1549.17
6 Subscribers,1549.32
6 Subscribers,1549.34
6 Subscribers,1549.5
6 Subscribers,1549.84
6 Subscribers,1550.48
6 Subscribers,1551.72
6 Subscribers,1552.37
6 Subscribers,1552.51
6 Subscribers,1553.29
6 Subscribers,1553.6
6 Subscribers,1553.83
6 Subscribers,1553.85
6 Subscribers,1554.59
6 Subscribers,1555.23
6 Subscribers,1556.38
6 Subscribers,1556.98
6 Subscribers,1557.01
6 Subscribers,1557.16
6 Subscribers,1557.72
6 Subscribers,1557.83
6 Subscribers,1558.27
6 Subscribers,1559.64
6 Subscribers,1559.96
6 Subscribers,1560.06
6 Subscribers,1560.17
6 Subscribers,1561.16
6 Subscribers,1561.34
6 Subscribers,1562.15
6 Subscribers,1562.2
6 Subscribers,1563.27
6 Subscribers,1563.47
6 Subscribers,1563.62
6 Subscribers,1563.98
6 Subscribers,1564.22
6 Subscribers,1565.82
6 Subscribers,1565.89
6 Subscribers,1566.91
6 Subscribers,1567.23
6 Subscribers,1567.7
6 Subscribers,1569.58
6 Subscribers,1569.7
6 Subscribers,1570.43
6 Subscribers,1570.68
6 Subscribers,1571.48
6 Subscribers,1571.88
6 Subscribers,1572.2
6 Subscribers,1572.31
6 Subscribers,1573.48
6 Subscribers,1573.85
6 Subscribers,1574.34
6 Subscribers,1575.25
6 Subscribers,1575.69
6 Subscribers,1575.72
6 Subscribers,1576.27
6 Subscribers,1576.54
6 Subscribers,1576.55
6 Subscribers,1576.91
6 Subscribers,1577.04
6 Subscribers,1577.63
6 Subscribers,1578.91
6 Subscribers,1579.68
6 Subscribers,1581.03
6 Subscribers,1581.2
6 Subscribers,1581.89
6 Subscribers,1582
6 Subscribers,1582.66
6 Subscribers,1582.77
6 Subscribers,1582.86
6 Subscribers,1584.16
6 Subscribers,1584.86
6 Subscribers,1585.31
6 Subscribers,1585.36
6 Subscribers,1585.46
6 Subscribers,1586.23
6 Subscribers,1586.28
6 Subscribers,1586.75
6 Subscribers,1587.47
6 Subscribers,1587.48
6 Subscribers,1587.52
6 Subscribers,1587.72
6 Subscribers,1588.27
6 Subscribers,1589
6 Subscribers,1589.09
6 Subscribers,1589.38
6 Subscribers,1590.31
6 Subscribers,1590.35
6 Subscribers,1590.79
6 Subscribers,1590.84
6 Subscribers,1592.05
6 Subscribers,1592.5
6 Subscribers,1593.58
6 Subscribers,1593.73
6 Subscribers,1594.16
6 Subscribers,1594.19
6 Subscribers,1594.67
6 Subscribers,1594.67
6 Subscribers,1595.48
6 Subscribers,1595.97
6 Subscribers,1596.49
6 Subscribers,1596.66
6 Subscribers,1596.83
6 Subscribers,1597
6 Subscribers,1597.12
6 Subscribers,1597.27
6 Subscribers,1598.12
6 Subscribers,1598.61
6 Subscribers,1598.8
6 Subscribers,1598.81
6 Subscribers,1599.17
6 Subscribers,1600.59
6 Subscribers,1601.8
6 Subscribers,1601.98
6 Subscribers,1601.99
6 Subscribers,1602.19
6 Subscribers,1602.5
6 Subscribers,1603.26
6 Subscribers,1603.45
6 Subscribers,1604.75
6 Subscribers,1604.99
6 Subscribers,1605.32
6 Subscribers,1606.53
6 Subscribers,1606.77
6 Subscribers,1607.32
6 Subscribers,1607.56
6 Subscribers,1608.3
6 Subscribers,1608.66
6 Subscribers,1610.53
6 Subscribers,1610.63
6 Subscribers,1610.73
6 Subscribers,1611.16
6 Subscribers,1611.36
6 Subscribers,1612.99
6 Subscribers,1614.02
6 Subscribers,1614.47
6 Subscribers,1615.18
6 Subscribers,1615.68
6 Subscribers,1615.74
6 Subscribers,1616.02
6 Subscribers,1616.21
6 Subscribers,1616.79
6 Subscribers,1617.11
6 Subscribers,1617.24
6 Subscribers,1618.13
6 Subscribers,1618.13
6 Subscribers,1618.63
6 Subscribers,1621.52
6 Subscribers,1621.73
6 Subscribers,1622.08
6 Subscribers,1622.38
6 Subscribers,1622.61
6 Subscribers,1623.36
6 Subscribers,1623.89
6 Subscribers,1624.5
6 Subscribers,1624.98
6 Subscribers,1625.44
6 Subscribers,1625.88
6 Subscribers,1625.96
6 Subscribers,1627.47
6 Subscribers,1628.01
6 Subscribers,1629.03
6 Subscribers,1629.47
6 Subscribers,1629.74
6 Subscribers,1630.22
6 Subscribers,1630.47
6 Subscribers,1631.14
6 Subscribers,1631.27
6 Subscribers,1631.46
6 Subscribers,1631.61
6 Subscribers,1631.81
6 Subscribers,1631.81
6 Subscribers,1633.05
6 Subscribers,1633.06
6 Subscribers,1633.23
6 Subscribers,1634.17
6 Subscribers,1634.69
6 Subscribers,1635.82
6 Subscribers,1636.01
6 Subscribers,1636.11
6 Subscribers,1636.27
6 Subscribers,1636.29
6 Subscribers,1637.07
6 Subscribers,1637.66
6 Subscribers,1637.96
6 Subscribers,1638.03
6 Subscribers,1639.02
6 Subscribers,1639.2
6 Subscribers,1639.23
6 Subscribers,1639.51
6 Subscribers,1639.69
6 Subscribers,1639.98
6 Subscribers,1640.15
6 Subscribers,1640.17
6 Subscribers,1641.04
6 Subscribers,1641.12
6 Subscribers,1641.32
6 Subscribers,1642.37
6 Subscribers,1642.65
6 Subscribers,1644.17
6 Subscribers,1644.58
6 Subscribers,1644.89
6 Subscribers,1645.28
6 Subscribers,1645.37
6 Subscribers,1645.58
6 Subscribers,1645.58
6 Subscribers,1645.89
6 Subscribers,1646.34
6 Subscribers,1646.36
6 Subscribers,1646.58
6 Subscribers,1646.72
6 Subscribers,1647.75
6 Subscribers,1648.46
6 Subscribers,1649.53
6 Subscribers,1649.61
6 Subscribers,1649.96
6 Subscribers,1650.05
6 Subscribers,1650.7
6 Subscribers,1651.08
6 Subscribers,1652.56
6 Subscribers,1653.62
6 Subscribers,1653.63
6 Subscribers,1654.23
6 Subscribers,1655.37
6 Subscribers,1656.16
6 Subscribers,1656.35
6 Subscribers,1657.42
6 Subscribers,1657.6
6 Subscribers,1657.64
6 Subscribers,1658.6
6 Subscribers,1659.03
6 Subscribers,1659.29
6 Subscribers,1659.41
6 Subscribers,1659.65
6 Subscribers,1660.36
6 Subscribers,1662.28
6 Subscribers,1662.87
6 Subscribers,1663.72
6 Subscribers,1666.39
6 Subscribers,1666.63
6 Subscribers,1667.32
6 Subscribers,1668.45
6 Subscribers,1669.01
6 Subscribers,1669.04
6 Subscribers,1669.24
6 Subscribers,1670.18
6 Subscribers,1670.43
6 Subscribers,1670.87
6 Subscribers,1671.03
6 Subscribers,1671.46
6 Subscribers,1672.47
6 Subscribers,1672.53
6 Subscribers,1672.96
6 Subscribers,1673.97
6 Subscribers,1674.37
6 Subscribers,1674.45
6 Subscribers,1674.51
6 Subscribers,1674.52
6 Subscribers,1676.31
6 Subscribers,1676.49
6 Subscribers,1677.51
6 Subscribers,1679.38
6 Subscribers,1679.69
6 Subscribers,1680.2
6 Subscribers,1682.14
6 Subscribers,1682.84
6 Subscribers,1683.54
6 Subscribers,1684.54
6 Subscribers,1684.77
6 Subscribers,1685.65
6 Subscribers,1688.52
6 Subscribers,1689.23
6 Subscribers,1689.46
6 Subscribers,1689.89
6 Subscribers,1690.08
6 Subscribers,1691.55
6 Subscribers,1692.06
6 Subscribers,1695
6 Subscribers,1695.32
6 Subscribers,1695.59
6 Subscribers,1695.71
6 Subscribers,1695.76
6 Subscribers,1696.18
6 Subscribers,1696.72
6 Subscribers,1697.53
6 Subscribers,1698.51
6 Subscribers,1700.2
6 Subscribers,1701.89
6 Subscribers,1705.07
6 Subscribers,1705.33
6 Subscribers,1707.02
6 Subscribers,1707.07
6 Subscribers,1708.29
6 Subscribers,1708.57
6 Subscribers,1708.93
6 Subscribers,1709.64
6 Subscribers,1710.99
6 Subscribers,1712.37
6 Subscribers,1713.04
6 Subscribers,1713.48
6 Subscribers,1713.96
6 Subscribers,1714.75
6 Subscribers,1714.97
6 Subscribers,1715.55
6 Subscribers,1715.7
6 Subscribers,1716.53
6 Subscribers,1717.15
6 Subscribers,1717.24
6 Subscribers,1720.09
6 Subscribers,1720.63
6 Subscribers,1721.31
6 Subscribers,1723.13
6 Subscribers,1723.83
6 Subscribers,1724.2
6 Subscribers,1725.44
6 Subscribers,1727.8
6 Subscribers,1728.41
6 Subscribers,1729.37
6 Subscribers,1730.84
6 Subscribers,1735.34
6 Subscribers,1735.61
6 Subscribers,1736.67
6 Subscribers,1737.51
6 Subscribers,1739.48
6 Subscribers,1740.71
6 Subscribers,1741.17
6 Subscribers,1743.13
6 Subscribers,1744.39
6 Subscribers,1744.42
6 Subscribers,1748.01
6 Subscribers,1751.51
6 Subscribers,1752.41
6 Subscribers,1753.97
6 Subscribers,1761.98
6 Subscribers,1762.16
6 Subscribers,1764.03
6 Subscribers,1765.17
6 Subscribers,1766.06
6 Subscribers,1768.92
6 Subscribers,1776.92
6 Subscribers,1780.27
6 Subscribers,1782.99
6 Subscribers,1784.27
6 Subscribers,1792.82
6 Subscribers,1792.84
6 Subscribers,1795.45
