Subscribers, Delay (ms)
4 Subscribers, 281.00
4 Subscribers, 281.00
4 Subscribers, 255.00
4 Subscribers, 255.00
4 Subscribers, 255.00
4 Subscribers, 255.00
4 Subscribers, 240.00
4 Subscribers, 240.00
4 Subscribers, 240.00
4 Subscribers, 240.00
4 Subscribers, 260.00
4 Subscribers, 260.00
4 Subscribers, 260.00
4 Subscribers, 260.00
4 Subscribers, 277.00
4 Subscribers, 277.00
4 Subscribers, 277.00
4 Subscribers, 277.00
6 Subscribers, 294.00
6 Subscribers, 294.00
6 Subscribers, 294.00
6 Subscribers, 294.00
6 Subscribers, 293.00
6 Subscribers, 295.00
6 Subscribers, 264.00
6 Subscribers, 264.00
6 Subscribers, 264.00
6 Subscribers, 264.00
6 Subscribers, 264.00
6 Subscribers, 264.00
6 Subscribers, 258.00
6 Subscribers, 258.00
6 Subscribers, 258.00
6 Subscribers, 258.00
6 Subscribers, 258.00
6 Subscribers, 261.00
6 Subscribers, 269.00
6 Subscribers, 270.00
6 Subscribers, 270.00
6 Subscribers, 269.00
6 Subscribers, 268.00
6 Subscribers, 266.00
6 Subscribers, 290.00
6 Subscribers, 290.00
6 Subscribers, 290.00
6 Subscribers, 290.00
6 Subscribers, 290.00
6 Subscribers, 290.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 323.00
6 Subscribers, 324.00
6 Subscribers, 324.00
6 Subscribers, 323.00
6 Subscribers, 324.00
6 Subscribers, 324.00
6 Subscribers, 278.00
6 Subscribers, 279.00
6 Subscribers, 280.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 250.00
6 Subscribers, 250.00
6 Subscribers, 250.00
6 Subscribers, 250.00
6 Subscribers, 250.00
6 Subscribers, 250.00
6 Subscribers, 274.00
6 Subscribers, 275.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 276.00
6 Subscribers, 274.00
6 Subscribers, 273.00
6 Subscribers, 273.00
6 Subscribers, 273.00
6 Subscribers, 273.00
6 Subscribers, 273.00
6 Subscribers, 274.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 278.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 264.00
6 Subscribers, 260.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 263.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 294.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 341.00
6 Subscribers, 341.00
6 Subscribers, 342.00
6 Subscribers, 342.00
6 Subscribers, 342.00
6 Subscribers, 342.00
6 Subscribers, 246.00
6 Subscribers, 246.00
6 Subscribers, 246.00
6 Subscribers, 246.00
6 Subscribers, 246.00
6 Subscribers, 246.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 277.00
6 Subscribers, 277.00
6 Subscribers, 277.00
6 Subscribers, 277.00
6 Subscribers, 277.00
6 Subscribers, 277.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 257.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 280.00
6 Subscribers, 280.00
6 Subscribers, 280.00
6 Subscribers, 280.00
6 Subscribers, 280.00
6 Subscribers, 281.00
6 Subscribers, 286.00
6 Subscribers, 286.00
6 Subscribers, 286.00
6 Subscribers, 286.00
6 Subscribers, 286.00
6 Subscribers, 287.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 293.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 261.00
6 Subscribers, 261.00
6 Subscribers, 261.00
