Subscribers, Delay (ms)
6 Subscribers,76.90
6 Subscribers,93.39
6 Subscribers,94.17
6 Subscribers,107.00
6 Subscribers,60.20
6 Subscribers,60.82
6 Subscribers,62.49
6 Subscribers,85.78
6 Subscribers,92.01
6 Subscribers,93.73
6 Subscribers,50.84
6 Subscribers,54.88
6 Subscribers,73.08
6 Subscribers,73.24
6 Subscribers,75.28
6 Subscribers,77.04
6 Subscribers,56.85
6 Subscribers,65.57
6 Subscribers,87.22
6 Subscribers,91.83
6 Subscribers,95.00
6 Subscribers,96.05
6 Subscribers,48.77
6 Subscribers,50.21
6 Subscribers,72.43
6 Subscribers,74.48
6 Subscribers,81.42
6 Subscribers,94.66
6 Subscribers,50.68
6 Subscribers,52.33
6 Subscribers,54.25
6 Subscribers,55.79
6 Subscribers,66.08
6 Subscribers,92.08
6 Subscribers,45.22
6 Subscribers,51.67
6 Subscribers,51.79
6 Subscribers,69.05
6 Subscribers,71.72
6 Subscribers,76.44
8 Subscribers,53.42
8 Subscribers,73.32
8 Subscribers,76.65
8 Subscribers,94.18
8 Subscribers,101.07
8 Subscribers,103.71
8 Subscribers,104.10
8 Subscribers,105.90
8 Subscribers,50.69
8 Subscribers,50.89
8 Subscribers,51.74
8 Subscribers,54.40
8 Subscribers,87.36
8 Subscribers,104.90
8 Subscribers,105.52
8 Subscribers,120.37
8 Subscribers,50.40
8 Subscribers,51.40
8 Subscribers,56.88
8 Subscribers,72.91
8 Subscribers,73.67
8 Subscribers,85.56
8 Subscribers,97.67
8 Subscribers,114.65
8 Subscribers,49.01
8 Subscribers,53.57
8 Subscribers,62.82
8 Subscribers,81.13
8 Subscribers,89.89
8 Subscribers,93.91
8 Subscribers,95.83
8 Subscribers,97.52
8 Subscribers,50.24
8 Subscribers,51.07
8 Subscribers,52.05
8 Subscribers,55.37
8 Subscribers,71.78
8 Subscribers,82.22
8 Subscribers,103.71
8 Subscribers,104.33
8 Subscribers,51.57
8 Subscribers,56.35
8 Subscribers,56.44
8 Subscribers,75.63
8 Subscribers,100.89
8 Subscribers,103.18
8 Subscribers,103.89
8 Subscribers,113.29
8 Subscribers,49.23
8 Subscribers,50.45
8 Subscribers,59.67
8 Subscribers,60.61
8 Subscribers,62.54
8 Subscribers,69.32
8 Subscribers,79.57
8 Subscribers,84.12
8 Subscribers,52.25
8 Subscribers,56.44
8 Subscribers,76.28
8 Subscribers,81.51
8 Subscribers,102.30
8 Subscribers,103.18
8 Subscribers,103.35
8 Subscribers,104.51
8 Subscribers,49.32
8 Subscribers,50.92
8 Subscribers,51.68
8 Subscribers,52.13
8 Subscribers,56.22
8 Subscribers,71.11
8 Subscribers,77.64
8 Subscribers,88.34
8 Subscribers,50.93
8 Subscribers,55.23
8 Subscribers,58.89
8 Subscribers,60.19
8 Subscribers,62.04
8 Subscribers,64.69
8 Subscribers,65.25
8 Subscribers,80.40
8 Subscribers,50.12
8 Subscribers,52.83
8 Subscribers,77.61
8 Subscribers,94.96
8 Subscribers,109.67
8 Subscribers,112.31
8 Subscribers,112.46
8 Subscribers,116.29
8 Subscribers,51.21
8 Subscribers,55.64
8 Subscribers,75.94
8 Subscribers,84.73
8 Subscribers,85.63
8 Subscribers,87.78
8 Subscribers,102.31
8 Subscribers,111.95
8 Subscribers,75.94
8 Subscribers,76.43
8 Subscribers,97.98
8 Subscribers,102.16
8 Subscribers,102.91
8 Subscribers,104.25
8 Subscribers,108.09
8 Subscribers,113.40
8 Subscribers,87.48
8 Subscribers,99.95
8 Subscribers,115.18
8 Subscribers,116.02
8 Subscribers,116.83
8 Subscribers,118.69
8 Subscribers,119.54
8 Subscribers,120.40
8 Subscribers,49.55
8 Subscribers,49.64
8 Subscribers,62.66
8 Subscribers,71.06
8 Subscribers,77.17
8 Subscribers,83.36
8 Subscribers,86.47
8 Subscribers,99.66
8 Subscribers,49.49
8 Subscribers,62.43
8 Subscribers,64.22
8 Subscribers,74.85
8 Subscribers,80.23
8 Subscribers,92.07
8 Subscribers,93.60
8 Subscribers,78.87
8 Subscribers,50.85
8 Subscribers,62.44
8 Subscribers,69.71
8 Subscribers,78.89
8 Subscribers,87.30
8 Subscribers,104.23
8 Subscribers,106.41
8 Subscribers,107.02
8 Subscribers,97.15
8 Subscribers,98.56
8 Subscribers,100.43
8 Subscribers,105.65
8 Subscribers,107.35
8 Subscribers,115.42
8 Subscribers,116.68
8 Subscribers,120.73
8 Subscribers,88.57
8 Subscribers,93.24
8 Subscribers,93.91
8 Subscribers,94.90
8 Subscribers,97.92
8 Subscribers,99.42
8 Subscribers,111.07
8 Subscribers,111.66
8 Subscribers,50.80
8 Subscribers,50.98
8 Subscribers,78.01
8 Subscribers,85.74
8 Subscribers,97.27
8 Subscribers,100.36
8 Subscribers,102.82
8 Subscribers,104.14
8 Subscribers,49.91
8 Subscribers,50.74
8 Subscribers,52.20
8 Subscribers,79.84
8 Subscribers,81.02
8 Subscribers,84.32
8 Subscribers,85.06
8 Subscribers,103.48
8 Subscribers,94.05
8 Subscribers,102.64
8 Subscribers,111.66
8 Subscribers,126.10
8 Subscribers,143.65
8 Subscribers,162.08
8 Subscribers,163.81
8 Subscribers,168.98
8 Subscribers,50.49
8 Subscribers,51.81
8 Subscribers,72.63
8 Subscribers,83.84
8 Subscribers,85.36
8 Subscribers,93.56
8 Subscribers,99.55
8 Subscribers,107.05
8 Subscribers,57.20
8 Subscribers,57.33
8 Subscribers,58.39
8 Subscribers,59.18
8 Subscribers,100.26
8 Subscribers,101.63
8 Subscribers,105.58
8 Subscribers,113.60
8 Subscribers,96.05
8 Subscribers,105.06
8 Subscribers,109.50
8 Subscribers,112.00
8 Subscribers,115.99
8 Subscribers,116.94
8 Subscribers,118.88
8 Subscribers,120.26
8 Subscribers,51.58
8 Subscribers,68.52
8 Subscribers,69.34
8 Subscribers,85.52
8 Subscribers,88.84
8 Subscribers,89.38
8 Subscribers,101.29
8 Subscribers,118.54
8 Subscribers,49.83
8 Subscribers,52.77
8 Subscribers,52.99
8 Subscribers,59.13
8 Subscribers,65.42
8 Subscribers,69.29
8 Subscribers,81.01
8 Subscribers,88.36
8 Subscribers,86.94
8 Subscribers,104.38
8 Subscribers,107.44
8 Subscribers,108.21
8 Subscribers,108.77
8 Subscribers,110.15
8 Subscribers,113.66
8 Subscribers,118.46
8 Subscribers,49.05
8 Subscribers,55.56
8 Subscribers,63.67
8 Subscribers,75.96
8 Subscribers,77.72
8 Subscribers,83.68
8 Subscribers,86.91
8 Subscribers,91.26
8 Subscribers,50.41
8 Subscribers,51.39
8 Subscribers,53.64
8 Subscribers,67.89
8 Subscribers,69.33
8 Subscribers,83.48
8 Subscribers,85.59
8 Subscribers,104.06
8 Subscribers,51.07
8 Subscribers,51.37
8 Subscribers,55.71
8 Subscribers,73.43
8 Subscribers,78.91
8 Subscribers,84.93
8 Subscribers,89.67
8 Subscribers,100.74
8 Subscribers,51.00
8 Subscribers,54.76
8 Subscribers,56.35
8 Subscribers,70.98
8 Subscribers,71.81
8 Subscribers,89.49
8 Subscribers,98.51
8 Subscribers,109.02
8 Subscribers,50.82
8 Subscribers,58.12
8 Subscribers,65.98
8 Subscribers,77.71
8 Subscribers,86.89
8 Subscribers,89.02
8 Subscribers,98.84
8 Subscribers,104.22
8 Subscribers,51.23
8 Subscribers,67.14
8 Subscribers,73.09
8 Subscribers,75.57
8 Subscribers,82.45
8 Subscribers,89.27
8 Subscribers,94.33
8 Subscribers,110.36
8 Subscribers,49.51
8 Subscribers,50.00
8 Subscribers,50.10
8 Subscribers,80.60
8 Subscribers,85.47
8 Subscribers,91.75
8 Subscribers,97.89
8 Subscribers,99.14
8 Subscribers,59.69
8 Subscribers,86.94
8 Subscribers,96.86
8 Subscribers,101.06
8 Subscribers,103.08
8 Subscribers,108.78
8 Subscribers,110.42
8 Subscribers,111.98
8 Subscribers,94.64
8 Subscribers,96.77
8 Subscribers,97.96
8 Subscribers,106.24
8 Subscribers,110.59
8 Subscribers,117.00
8 Subscribers,117.23
8 Subscribers,117.52
8 Subscribers,50.49
8 Subscribers,53.68
8 Subscribers,53.92
8 Subscribers,54.84
8 Subscribers,68.09
8 Subscribers,82.75
8 Subscribers,109.24
8 Subscribers,111.91
8 Subscribers,49.45
8 Subscribers,57.31
8 Subscribers,63.01
8 Subscribers,63.10
8 Subscribers,71.82
8 Subscribers,82.77
8 Subscribers,83.84
8 Subscribers,107.42
8 Subscribers,53.17
8 Subscribers,57.41
8 Subscribers,70.26
8 Subscribers,81.01
8 Subscribers,82.90
8 Subscribers,98.30
8 Subscribers,103.26
8 Subscribers,106.67
8 Subscribers,51.83
8 Subscribers,57.72
8 Subscribers,60.62
8 Subscribers,74.16
8 Subscribers,90.11
8 Subscribers,103.07
8 Subscribers,111.56
8 Subscribers,122.37
8 Subscribers,51.20
8 Subscribers,51.35
8 Subscribers,51.61
8 Subscribers,82.41
8 Subscribers,91.42
8 Subscribers,94.92
8 Subscribers,97.51
8 Subscribers,106.28
8 Subscribers,49.52
8 Subscribers,50.41
8 Subscribers,67.75
8 Subscribers,70.94
8 Subscribers,76.87
8 Subscribers,95.53
8 Subscribers,98.09
8 Subscribers,104.87
8 Subscribers,50.32
8 Subscribers,57.64
8 Subscribers,60.39
8 Subscribers,65.49
8 Subscribers,73.96
8 Subscribers,74.78
8 Subscribers,93.66
8 Subscribers,117.88
8 Subscribers,55.49
8 Subscribers,57.52
8 Subscribers,75.49
8 Subscribers,93.79
8 Subscribers,107.39
8 Subscribers,116.24
8 Subscribers,117.05
8 Subscribers,117.38
8 Subscribers,49.47
8 Subscribers,50.03
8 Subscribers,53.29
8 Subscribers,66.04
8 Subscribers,78.38
8 Subscribers,82.59
8 Subscribers,97.50
8 Subscribers,99.86
8 Subscribers,48.38
8 Subscribers,49.89
8 Subscribers,50.21
8 Subscribers,54.07
8 Subscribers,65.98
8 Subscribers,71.70
8 Subscribers,79.99
8 Subscribers,101.10
8 Subscribers,50.56
8 Subscribers,52.18
8 Subscribers,53.34
8 Subscribers,56.55
8 Subscribers,79.65
8 Subscribers,94.41
8 Subscribers,97.37
8 Subscribers,104.25
8 Subscribers,49.58
8 Subscribers,50.47
8 Subscribers,56.72
8 Subscribers,75.73
8 Subscribers,78.00
8 Subscribers,92.30
8 Subscribers,96.47
8 Subscribers,102.16
8 Subscribers,50.59
8 Subscribers,53.57
8 Subscribers,66.48
8 Subscribers,69.19
8 Subscribers,76.26
8 Subscribers,94.48
8 Subscribers,111.10
8 Subscribers,112.07
8 Subscribers,57.05
8 Subscribers,65.39
8 Subscribers,81.92
8 Subscribers,85.18
8 Subscribers,92.55
8 Subscribers,94.35
8 Subscribers,96.61
8 Subscribers,113.97
8 Subscribers,51.61
8 Subscribers,57.37
8 Subscribers,60.67
8 Subscribers,60.73
8 Subscribers,72.44
8 Subscribers,75.92
8 Subscribers,76.73
8 Subscribers,78.22
8 Subscribers,50.16
8 Subscribers,52.65
8 Subscribers,55.47
8 Subscribers,101.40
8 Subscribers,106.38
8 Subscribers,111.39
8 Subscribers,112.82
8 Subscribers,113.75
8 Subscribers,59.86
8 Subscribers,60.61
8 Subscribers,76.96
8 Subscribers,88.68
8 Subscribers,98.54
8 Subscribers,102.58
8 Subscribers,105.26
8 Subscribers,109.18
8 Subscribers,61.67
8 Subscribers,71.47
8 Subscribers,74.22
8 Subscribers,81.70
8 Subscribers,89.90
8 Subscribers,96.26
8 Subscribers,96.45
8 Subscribers,97.34
8 Subscribers,59.70
8 Subscribers,60.23
8 Subscribers,75.47
8 Subscribers,75.53
8 Subscribers,83.52
8 Subscribers,87.10
8 Subscribers,89.08
8 Subscribers,111.19
8 Subscribers,55.24
8 Subscribers,56.29
8 Subscribers,57.37
8 Subscribers,71.14
8 Subscribers,72.72
8 Subscribers,74.63
8 Subscribers,103.45
8 Subscribers,107.50
8 Subscribers,89.70
8 Subscribers,94.65
8 Subscribers,95.17
8 Subscribers,97.53
8 Subscribers,106.81
8 Subscribers,116.47
8 Subscribers,118.27
8 Subscribers,120.46
8 Subscribers,51.32
8 Subscribers,64.11
8 Subscribers,80.00
8 Subscribers,85.47
8 Subscribers,92.43
8 Subscribers,97.37
8 Subscribers,100.05
8 Subscribers,110.48
8 Subscribers,49.21
8 Subscribers,52.97
8 Subscribers,63.16
8 Subscribers,64.76
8 Subscribers,65.73
8 Subscribers,66.73
8 Subscribers,68.77
8 Subscribers,69.93
8 Subscribers,49.25
8 Subscribers,62.22
8 Subscribers,63.73
8 Subscribers,81.50
8 Subscribers,88.40
8 Subscribers,89.94
8 Subscribers,94.54
8 Subscribers,102.75
8 Subscribers,53.61
8 Subscribers,60.23
8 Subscribers,66.50
8 Subscribers,72.28
8 Subscribers,72.28
8 Subscribers,87.24
8 Subscribers,87.52
8 Subscribers,102.34
8 Subscribers,50.09
8 Subscribers,50.58
8 Subscribers,54.65
8 Subscribers,64.14
8 Subscribers,64.97
8 Subscribers,97.66
8 Subscribers,101.70
8 Subscribers,110.87
8 Subscribers,49.97
8 Subscribers,50.92
8 Subscribers,51.96
8 Subscribers,58.28
8 Subscribers,89.37
8 Subscribers,89.68
8 Subscribers,98.63
8 Subscribers,99.32
8 Subscribers,49.79
8 Subscribers,52.58
8 Subscribers,66.12
8 Subscribers,80.94
8 Subscribers,81.03
8 Subscribers,81.99
8 Subscribers,87.00
8 Subscribers,103.07
8 Subscribers,58.11
8 Subscribers,89.67
8 Subscribers,96.09
8 Subscribers,110.12
8 Subscribers,110.36
8 Subscribers,111.05
8 Subscribers,114.90
8 Subscribers,121.38
8 Subscribers,49.50
8 Subscribers,49.74
8 Subscribers,50.78
8 Subscribers,80.26
8 Subscribers,85.99
8 Subscribers,96.07
8 Subscribers,98.43
8 Subscribers,108.23
8 Subscribers,50.22
8 Subscribers,68.00
8 Subscribers,78.80
8 Subscribers,85.99
8 Subscribers,90.29
8 Subscribers,95.26
8 Subscribers,101.95
8 Subscribers,102.94
8 Subscribers,50.41
8 Subscribers,56.91
8 Subscribers,72.19
8 Subscribers,84.26
8 Subscribers,85.43
8 Subscribers,86.14
8 Subscribers,100.36
8 Subscribers,106.20
8 Subscribers,51.00
8 Subscribers,52.72
8 Subscribers,68.89
8 Subscribers,76.62
8 Subscribers,76.69
8 Subscribers,107.57
8 Subscribers,108.58
8 Subscribers,110.93
8 Subscribers,57.65
8 Subscribers,58.01
8 Subscribers,77.81
8 Subscribers,91.80
8 Subscribers,96.19
8 Subscribers,106.11
8 Subscribers,110.33
8 Subscribers,112.17
8 Subscribers,49.91
8 Subscribers,63.76
8 Subscribers,73.42
8 Subscribers,78.74
8 Subscribers,80.74
8 Subscribers,101.25
8 Subscribers,102.88
8 Subscribers,106.72
8 Subscribers,51.01
8 Subscribers,51.26
8 Subscribers,56.22
8 Subscribers,64.49
8 Subscribers,72.08
8 Subscribers,75.20
8 Subscribers,94.61
8 Subscribers,106.21
8 Subscribers,48.98
8 Subscribers,61.08
8 Subscribers,61.42
8 Subscribers,71.64
8 Subscribers,79.76
8 Subscribers,93.73
8 Subscribers,93.73
8 Subscribers,101.64
8 Subscribers,49.88
8 Subscribers,50.07
8 Subscribers,65.04
8 Subscribers,70.12
8 Subscribers,73.40
8 Subscribers,84.48
8 Subscribers,96.98
8 Subscribers,102.52
8 Subscribers,50.08
8 Subscribers,50.82
8 Subscribers,50.54
8 Subscribers,72.71
8 Subscribers,101.70
8 Subscribers,93.11
8 Subscribers,107.09
8 Subscribers,107.82
8 Subscribers,49.27
8 Subscribers,55.61
8 Subscribers,56.66
8 Subscribers,66.45
8 Subscribers,93.30
8 Subscribers,93.74
8 Subscribers,102.34
8 Subscribers,106.70
8 Subscribers,57.76
8 Subscribers,57.88
8 Subscribers,80.76
8 Subscribers,99.22
8 Subscribers,100.25
8 Subscribers,103.26
8 Subscribers,106.18
8 Subscribers,110.81
8 Subscribers,50.50
8 Subscribers,51.91
8 Subscribers,52.13
8 Subscribers,64.99
8 Subscribers,98.31
8 Subscribers,101.30
8 Subscribers,108.50
8 Subscribers,109.96
8 Subscribers,52.08
8 Subscribers,72.04
8 Subscribers,80.94
8 Subscribers,90.35
8 Subscribers,96.94
8 Subscribers,103.10
8 Subscribers,103.22
8 Subscribers,107.64
8 Subscribers,50.93
8 Subscribers,51.01
8 Subscribers,51.34
8 Subscribers,66.68
8 Subscribers,73.21
8 Subscribers,81.81
8 Subscribers,104.21
8 Subscribers,109.48
8 Subscribers,51.95
8 Subscribers,56.24
8 Subscribers,56.95
8 Subscribers,67.90
8 Subscribers,68.42
8 Subscribers,75.26
8 Subscribers,94.63
8 Subscribers,99.26
8 Subscribers,88.47
8 Subscribers,94.95
8 Subscribers,98.97
8 Subscribers,109.16
8 Subscribers,118.54
8 Subscribers,120.95
8 Subscribers,123.93
8 Subscribers,125.58
8 Subscribers,50.11
8 Subscribers,51.98
8 Subscribers,52.94
8 Subscribers,56.55
8 Subscribers,66.78
8 Subscribers,94.42
8 Subscribers,95.21
8 Subscribers,99.92
8 Subscribers,51.49
8 Subscribers,53.84
8 Subscribers,51.02
8 Subscribers,82.30
8 Subscribers,91.03
8 Subscribers,91.75
8 Subscribers,100.07
8 Subscribers,106.13
8 Subscribers,49.19
8 Subscribers,50.34
8 Subscribers,50.33
8 Subscribers,53.23
8 Subscribers,77.21
8 Subscribers,108.68
8 Subscribers,110.70
8 Subscribers,112.95
8 Subscribers,49.94
8 Subscribers,57.85
8 Subscribers,65.61
8 Subscribers,68.32
8 Subscribers,71.85
8 Subscribers,84.62
8 Subscribers,100.85
8 Subscribers,102.18
8 Subscribers,50.52
8 Subscribers,52.54
8 Subscribers,55.30
8 Subscribers,63.44
8 Subscribers,75.06
8 Subscribers,81.94
8 Subscribers,82.25
8 Subscribers,92.13
8 Subscribers,50.28
8 Subscribers,50.73
8 Subscribers,80.21
8 Subscribers,87.20
8 Subscribers,88.94
8 Subscribers,96.14
8 Subscribers,100.64
8 Subscribers,107.96
8 Subscribers,48.80
8 Subscribers,50.30
8 Subscribers,62.08
8 Subscribers,74.53
8 Subscribers,77.16
8 Subscribers,78.23
8 Subscribers,80.18
8 Subscribers,97.10
8 Subscribers,50.19
8 Subscribers,50.24
8 Subscribers,50.42
8 Subscribers,51.10
8 Subscribers,51.48
8 Subscribers,78.59
8 Subscribers,88.92
8 Subscribers,89.24
8 Subscribers,50.14
8 Subscribers,50.53
8 Subscribers,70.64
8 Subscribers,70.66
8 Subscribers,101.73
8 Subscribers,102.21
8 Subscribers,103.87
8 Subscribers,106.79
8 Subscribers,50.20
8 Subscribers,53.12
8 Subscribers,54.02
8 Subscribers,73.29
8 Subscribers,78.48
8 Subscribers,91.74
8 Subscribers,93.93
8 Subscribers,95.88
8 Subscribers,48.11
8 Subscribers,52.10
8 Subscribers,72.13
8 Subscribers,74.82
8 Subscribers,80.09
8 Subscribers,81.78
8 Subscribers,88.76
8 Subscribers,107.65
8 Subscribers,50.42
8 Subscribers,58.05
8 Subscribers,84.64
8 Subscribers,95.79
8 Subscribers,99.62
8 Subscribers,100.06
8 Subscribers,101.34
8 Subscribers,111.05
8 Subscribers,103.71
8 Subscribers,103.82
8 Subscribers,104.76
8 Subscribers,113.29
8 Subscribers,115.66
8 Subscribers,116.54
8 Subscribers,116.90
8 Subscribers,117.16
8 Subscribers,49.88
8 Subscribers,50.59
8 Subscribers,51.60
8 Subscribers,52.76
8 Subscribers,56.21
8 Subscribers,62.81
8 Subscribers,64.77
8 Subscribers,78.73
8 Subscribers,50.72
8 Subscribers,52.48
8 Subscribers,56.39
8 Subscribers,63.93
8 Subscribers,65.52
8 Subscribers,77.60
8 Subscribers,96.53
8 Subscribers,104.95
8 Subscribers,51.99
8 Subscribers,62.86
8 Subscribers,89.53
8 Subscribers,89.70
8 Subscribers,95.60
8 Subscribers,98.13
8 Subscribers,98.82
8 Subscribers,108.81
8 Subscribers,48.21
8 Subscribers,48.47
8 Subscribers,55.47
8 Subscribers,64.20
8 Subscribers,65.24
8 Subscribers,65.48
8 Subscribers,73.79
8 Subscribers,75.64
